 0|Бур SDS PLUS       20 &#215;&numsp;460 мм, BERGEN ПРО|47|20       &#215;&numsp;460 мм| 8120460| 785,00| 715,00|-||
 0|Бур SDS PLUS       20 &#215;&numsp;600 мм, BERGEN ПРО|47|20       &#215;&numsp;600 мм| 8120600|1015,00| 925,00|-||
 0|Бур SDS PLUS       20 &#215;&numsp;800 мм, BERGEN ПРО|47|20       &#215;&numsp;800 мм| 8120800|1600,00|1450,00|-||
 0|Бур SDS PLUS       20 &#215;1000       мм, BERGEN ПРО|47|20       &#215;1000       мм|81201000|2150,00|1925,00|-||
 0|Бур SDS PLUS       22 &#215;&numsp;350 мм, BERGEN ПРО|47|22       &#215;&numsp;350 мм| 8122350| 775,00| 725,00|-||blkt2
 0|Бур SDS PLUS       22 &#215;&numsp;460 мм, BERGEN ПРО|47|22       &#215;&numsp;460 мм| 8122460| 960,00| 870,00|-||
 0|Бур SDS PLUS       22 &#215;&numsp;600 мм, BERGEN ПРО|47|22       &#215;&numsp;600 мм| 8122600|1200,00|1090,00|-||
 0|Бур SDS PLUS       22 &#215;&numsp;800 мм, BERGEN ПРО|47|22       &#215;&numsp;800 мм| 8122600|1900,00|1800,00|-||
 0|Бур SDS PLUS       22 &#215;1000       мм, BERGEN ПРО|47|22       &#215;1000       мм|81221000|2230,00|2090,00|-||
 0|Бур SDS PLUS       24 &#215;&numsp;600 мм, BERGEN ПРО|47|24       &#215;&numsp;600 мм| 8124600|1430,00|1300,00|-||blkt2
 0|Бур SDS PLUS       24 &#215;&numsp;800 мм, BERGEN ПРО|47|24       &#215;&numsp;800 мм| 8124800|2100,00|1900,00|-||
 0|Бур SDS PLUS       24 &#215;1000       мм, BERGEN ПРО|47|24       &#215;1000       мм|81241000|2800,00|2570,00|-||
 0|Бур SDS PLUS       25 &#215;&numsp;600 мм, BERGEN ПРО|47|25       &#215;&numsp;600 мм| 8125600|1430,00|1300,00|-||blkt2
 0|Бур SDS PLUS       25 &#215;&numsp;800 мм, BERGEN ПРО|47|25       &#215;&numsp;800 мм| 8125800|2500,00|2250,00|-||
 0|Бур SDS PLUS       25 &#215;1000       мм, BERGEN ПРО|47|25       &#215;1000       мм|81251000|2800,00|2570,00|-||
#0|&nbsp;|47|&nbsp;|&nbsp;|&nbsp;|&nbsp;|&nbsp;||empty blkt2
#0|&nbsp;|47|&nbsp;|&nbsp;|&nbsp;|&nbsp;|&nbsp;||empty

 0|Бур SDS PLUS 10       &#215;&numsp;160 мм, BERGEN  |47|10       &#215;&numsp;160 мм|B+10160 | 125,00| 115,00|      -|
 0|Бур SDS PLUS 10       &#215;&numsp;210 мм, BERGEN  |47|10       &#215;&numsp;210 мм|B+10210 | 145,00| 135,00|      -|
 0|Бур SDS PLUS 10       &#215;&numsp;260 мм, BERGEN  |47|10       &#215;&numsp;260 мм|B+10260 | 170,00| 160,00|      -|
 0|Бур SDS PLUS 10       &#215;&numsp;310 мм, BERGEN  |47|10       &#215;&numsp;310 мм|B+10310 | 205,00| 190,00|      -|
 0|Бур SDS PLUS 10       &#215;&numsp;350 мм, BERGEN  |47|10       &#215;&numsp;350 мм|B+10350 | 215,00| 195,00|      -|
 0|Бур SDS PLUS 10       &#215;&numsp;460 мм, BERGEN  |47|10       &#215;&numsp;460 мм|B+10460 | 330,00| 300,00|      -|
 0|Бур SDS PLUS 10       &#215;&numsp;600 мм, BERGEN  |47|10       &#215;&numsp;600 мм|B+10600 | 500,00| 470,00|      -|
 0|Бур SDS PLUS 10       &#215;&numsp;800 мм, BERGEN  |47|10       &#215;&numsp;800 мм|B+10800 | 830,00| 790,00|      -|
 0|Бур SDS PLUS 10       &#215;1000       мм, BERGEN  |47|10       &#215;1000       мм|+101000 |1450,00|1385,00|      -|
 1|Бур SDS PLUS 14       &#215;&numsp;160 мм, BERGEN  |47|14       &#215;&numsp;160 мм|B+16210 | 155,00| 145,00|      -||mult2 next norow |
 0|Бур SDS PLUS 12       &#215;&numsp;160 мм, BERGEN  |47|12       &#215;&numsp;160 мм|B+12160 | 155,00| 145,00|      -|
 0|Бур SDS PLUS 12       &#215;&numsp;210 мм, BERGEN  |47|12       &#215;&numsp;210 мм|B+12210 | 175,00| 165,00|      -||
 0|Бур SDS PLUS 12       &#215;&numsp;260 мм, BERGEN  |47|12       &#215;&numsp;260 мм|B+12260 | 195,00| 185,00|      -|
 0|Бур SDS PLUS 12       &#215;&numsp;310 мм, BERGEN  |47|12       &#215;&numsp;310 мм|B+12310 | 215,00| 195,00|      -|
 0|Бур SDS PLUS 12       &#215;&numsp;350 мм, BERGEN  |47|12       &#215;&numsp;350 мм|B+12350 | 245,00| 225,00|      -|
 0|Бур SDS PLUS 12       &#215;&numsp;460 мм, BERGEN  |47|12       &#215;&numsp;460 мм|B+12460 | 340,00| 320,00|      -|
 0|Бур SDS PLUS 12       &#215;&numsp;600 мм, BERGEN  |47|12       &#215;&numsp;600 мм|B+12600 | 540,00| 510,00|      -||
 0|Бур SDS PLUS 12       &#215;&numsp;800 мм, BERGEN  |47|12       &#215;&numsp;800 мм|B+12800 | 860,00| 820,00|      -|
 0|Бур SDS PLUS 12       &#215;1000       мм, BERGEN  |47|12       &#215;1000       мм|B+121000|1015,00| 980,00|      -|
 0|Бур SDS PLUS 14       &#215;&numsp;210 мм, BERGEN  |47|14       &#215;&numsp;210 мм|B+14210 | 215,00| 195,00|      -||blkt2
 0|Бур SDS PLUS 14       &#215;&numsp;310 мм, BERGEN  |47|14       &#215;&numsp;310 мм|B+14310 | 265,00| 245,00|      -||
 0|Бур SDS PLUS 14       &#215;&numsp;460 мм, BERGEN  |47|14       &#215;&numsp;460 мм|B+14460 | 430,00| 400,00|      -||
 0|Бур SDS PLUS 14       &#215;&numsp;600 мм, BERGEN  |47|14       &#215;&numsp;600 мм|B+14600 | 570,00| 540,00|      -||
 0|Бур SDS PLUS 14       &#215;&numsp;800 мм, BERGEN  |47|14       &#215;&numsp;800 мм|B+14800 | 895,00| 850,00|      -|
 0|Бур SDS PLUS 14       &#215;1000       мм, BERGEN  |47|14       &#215;1000       мм|B+141000|1150,00|1110,00|      -||
 0|Бур SDS PLUS 16       &#215;&numsp;210 мм, BERGEN  |47|16       &#215;&numsp;210 мм|B+16210 | 275,00| 260,00|      -||blkt2
 0|Бур SDS PLUS 16       &#215;&numsp;260 мм, BERGEN  |47|16       &#215;&numsp;260 мм|B+16260 | 300,00| 280,00|      -|
 0|Бур SDS PLUS 16       &#215;&numsp;460 мм, BERGEN  |47|16       &#215;&numsp;460 мм|B+16450 | 475,00| 445,00|      -|
 0|Бур SDS PLUS 16       &#215;&numsp;600 мм, BERGEN  |47|16       &#215;&numsp;600 мм|B+16600 | 680,00| 645,00|      -|
 0|Бур SDS PLUS 16       &#215;&numsp;800 мм, BERGEN  |47|16       &#215;&numsp;800 мм|B+16800 | 980,00| 950,00|      -|
 0|Бур SDS PLUS 16       &#215;1000       мм, BERGEN  |47|16       &#215;1000       мм|B+161000|1290,00|1225,00|      -|
 0|&nbsp;|47|&nbsp;|&nbsp;|&nbsp;|&nbsp;|&nbsp;||empty blkt2
 0|&nbsp;|47|&nbsp;|&nbsp;|&nbsp;|&nbsp;|&nbsp;||empty
 0|&nbsp;|47|&nbsp;|&nbsp;|&nbsp;|&nbsp;|&nbsp;||empty

 1|Бур по бетону SDS+ RennBohr Duo &numsp;5 &#215; 160 мм|47|&numsp;5 &#215; 160|590611|   98,00|   94,00||mult2 norow|Буры по бетону для перфоратора SDS+| RennBohr Duo|</span></p><UL><LI>Сверло-бур по бетону и камню с хвостовиком SDS plus RennBohr "Duo" имеет напайку повышенной прочности и центрирующий наконечник для точного засверливания.<LI>Угол вершины, приближенный к 180°, усиливает эффект долбления.<LI>Канавка оптимальной глубины и формы с компрессионными и декомпрессионными участками способствуют быстрому выводу шлама.<LI>Усиленная основа предотвращает изгиб бура при попадании в арматуру и других боковых нагрузках.</UL><p><span class="addt">||/img/pic/drill/small/DUO1.JPG|/img/pic/drill/big/DUO2.jpg
 0|Бур по бетону SDS+ RennBohr Duo &numsp;6 &#215; 110 мм|47|&numsp;6 &#215; 110|680611|   98,00|   94,00|
 0|Бур по бетону SDS+ RennBohr Duo &numsp;6 &#215; 160 мм|47|&numsp;6 &#215; 160|680616|  108,00|  104,00|
 0|Бур по бетону SDS+ RennBohr Duo &numsp;6 &#215; 210 мм|47|&numsp;6 &#215; 210|680621|  145,00|  142,00|
 0|Бур по бетону SDS+ RennBohr Duo &numsp;6 &#215; 260 мм|47|&numsp;6 &#215; 260|680626|  158,00|  154,00|
 0|Бур по бетону SDS+ RennBohr Duo &numsp;8 &#215; 110 мм|47|&numsp;8 &#215; 110|680811|  108,00|  104,00||blkt2
 0|Бур по бетону SDS+ RennBohr Duo &numsp;8 &#215; 160 мм|47|&numsp;8 &#215; 160|680816|  118,00|  114,00|
 0|Бур по бетону SDS+ RennBohr Duo &numsp;8 &#215; 210 мм|47|&numsp;8 &#215; 210|680821|  145,00|  142,00|
 0|Бур по бетону SDS+ RennBohr Duo &numsp;8 &#215; 260 мм|47|&numsp;8 &#215; 260|680826|  158,00|  153,00|
 0|Бур по бетону SDS+ RennBohr Duo &numsp;8 &#215; 310 мм|47|&numsp;8 &#215; 310|680831|  178,00|  173,00|
 0|Бур по бетону SDS+ RennBohr Duo &numsp;8 &#215; 350 мм|47|&numsp;8 &#215; 350|680835|  189,00|  184,00|
 0|Бур по бетону SDS+ RennBohr Duo &numsp;8 &#215; 460 мм|47|&numsp;8 &#215; 460|680846|  258,00|  252,00|
 0|Бур по бетону SDS+ RennBohr Duo &numsp;8 &#215; 600 мм|47|&numsp;8 &#215; 600|680860|  388,00|  380,00|
 0|Бур по бетону SDS+ RennBohr Duo       10 &#215; 110 мм|47|      10 &#215; 110|681011|  118,00|  114,00||blkt2
 0|Бур по бетону SDS+ RennBohr Duo       10 &#215; 160 мм|47|      10 &#215; 160|681016|  129,00|  125,00|
 0|Бур по бетону SDS+ RennBohr Duo       10 &#215; 210 мм|47|      10 &#215; 210|681021|  154,00|  152,00|
 0|Бур по бетону SDS+ RennBohr Duo       10 &#215; 260 мм|47|      10 &#215; 260|681026|  178,00|  173,00|
 0|Бур по бетону SDS+ RennBohr Duo       10 &#215; 310 мм|47|      10 &#215; 310|681031|  188,00|  183,00|
 0|Бур по бетону SDS+ RennBohr Duo       10 &#215; 350 мм|47|      10 &#215; 350|681035|  209,00|  202,00|
 0|Бур по бетону SDS+ RennBohr Duo       10 &#215; 460 мм|47|      10 &#215; 460|681046|  298,00|  290,00|
 0|Бур по бетону SDS+ RennBohr Duo       10 &#215; 460 мм|47|      10 &#215; 460|681060|  298,00|  290,00|
 0|Бур по бетону SDS+ RennBohr Duo       10 &#215; 800 мм|47|      10 &#215; 800|681080|  598,00|  584,00|
 0|Бур по бетону SDS+ RennBohr Duo       10 &#215;1000 мм|47|      10 &#215;1000|681010|  845,00|  832,00|
 0|&nbsp;|47|&nbsp;|&nbsp;|&nbsp;|&nbsp;||empty blkt2
 0|&nbsp;|47|&nbsp;|&nbsp;|&nbsp;|&nbsp;||empty
 0|&nbsp;|47|&nbsp;|&nbsp;|&nbsp;|&nbsp;||empty
 0|&nbsp;|47|&nbsp;|&nbsp;|&nbsp;|&nbsp;||empty
 0|&nbsp;|47|&nbsp;|&nbsp;|&nbsp;|&nbsp;||empty
 0|&nbsp;|47|&nbsp;|&nbsp;|&nbsp;|&nbsp;||empty
 0|&nbsp;|47|&nbsp;|&nbsp;|&nbsp;|&nbsp;||empty
 0|&nbsp;|47|&nbsp;|&nbsp;|&nbsp;|&nbsp;||empty
 0|&nbsp;|47|&nbsp;|&nbsp;|&nbsp;|&nbsp;||empty
 1|Бур SDS PLUS 14       &#215;&numsp;160 мм, BERGEN     |47|14215;&numsp;160 мм|B+16210 | 209,00| 202,00||mult2 next norow |
 0|Бур по бетону SDS+ RennBohr Duo       12 &#215; 110 мм|47|      12 &#215; 110|681211|  145,00|  142,00|
 0|Бур по бетону SDS+ RennBohr Duo       12 &#215; 160 мм|47|      12 &#215; 160|681216|  159,00|  154,00|
 0|Бур по бетону SDS+ RennBohr Duo       12 &#215; 210 мм|47|      12 &#215; 210|681221|  178,00|  173,00|
 0|Бур по бетону SDS+ RennBohr Duo       12 &#215; 210 мм|47|      12 &#215; 210|681226|  194,00|  188,00|
 0|Бур по бетону SDS+ RennBohr Duo       12 &#215; 210 мм|47|      12 &#215; 210|681231|  218,00|  212,00|
 0|Бур по бетону SDS+ RennBohr Duo       12 &#215; 350 мм|47|      12 &#215; 350|681235|  218,00|  212,00|
 0|Бур по бетону SDS+ RennBohr Duo       12 &#215; 460 мм|47|      12 &#215; 460|681246|  298,00|  292,00|
 0|Бур по бетону SDS+ RennBohr Duo       12 &#215; 600 мм|47|      12 &#215; 600|681260|  488,00|  475,00|
 0|Бур по бетону SDS+ RennBohr Duo       12 &#215; 800 мм|47|      12 &#215; 800|681280|  798,00|  780,00|
 0|Бур по бетону SDS+ RennBohr Duo       12 &#215;1000 мм|47|      12 &#215;1000|681210|  898,00|  880,00|
 0|Бур по бетону SDS+ RennBohr Duo       14 &#215; 160 мм|47|      14 &#215; 160|681416|  188,00|  184,00||blkt2
 0|Бур по бетону SDS+ RennBohr Duo       14 &#215; 210 мм|47|      14 &#215; 210|681421|  209,00|  202,00|
 0|Бур по бетону SDS+ RennBohr Duo       14 &#215; 260 мм|47|      14 &#215; 260|681426|  228,00|  222,00|
 0|Бур по бетону SDS+ RennBohr Duo       14 &#215; 310 мм|47|      14 &#215; 310|681431|  298,00|  285,00|
 0|Бур по бетону SDS+ RennBohr Duo       14 &#215; 460 мм|47|      14 &#215; 460|681446|  388,00|  375,00|
 0|Бур по бетону SDS+ RennBohr Duo       14 &#215; 600 мм|47|      14 &#215; 600|681460|  498,00|  475,00|
 0|Бур по бетону SDS+ RennBohr Duo       14 &#215; 800 мм|47|      14 &#215; 800|681480|  798,00|  780,00|
 0|Бур по бетону SDS+ RennBohr Duo       14 &#215;1000 мм|47|      14 &#215;1000|681410|  898,00|  880,00|
 0|Бур по бетону SDS+ RennBohr Duo       16 &#215; 210 мм|47|      16 &#215; 210|681621|  268,00|  262,00||blkt2
 0|Бур по бетону SDS+ RennBohr Duo       16 &#215; 310 мм|47|      16 &#215; 310|681631|  318,00|  312,00|
 0|Бур по бетону SDS+ RennBohr Duo       16 &#215; 460 мм|47|      16 &#215; 460|681646|  525,00|  515,00|
 0|Бур по бетону SDS+ RennBohr Duo       16 &#215; 600 мм|47|      16 &#215; 600|681660|  675,00|  662,00|
 0|Бур по бетону SDS+ RennBohr Duo       16 &#215; 800 мм|47|      16 &#215; 800|681680|  975,00|  960,00|
 0|Бур по бетону SDS+ RennBohr Duo       16 &#215;1000 мм|47|      16 &#215;1000|681610| 1198,00| 1170,00|
 0|Бур по бетону SDS+ RennBohr Duo       18 &#215; 460 мм|47|      18 &#215; 460|681846|  598,00|  580,00||blkt2
 0|Бур по бетону SDS+ RennBohr Duo       18 &#215; 600 мм|47|      18 &#215; 600|681860|  750,00|  735,00|
 0|Бур по бетону SDS+ RennBohr Duo       18 &#215; 800 мм|47|      18 &#215; 800|681880| 1125,00| 1100,00|
 0|Бур по бетону SDS+ RennBohr Duo       18 &#215;1000 мм|47|      18 &#215;1000|681810| 1375,00| 1350,00|
 0|Бур по бетону SDS+ RennBohr Duo       20 &#215; 600 мм|47|      20 &#215; 600|682060|  975,00|  960,00||blkt2
 0|Бур по бетону SDS+ RennBohr Duo       20 &#215; 800 мм|47|      20 &#215; 800|682080| 1340,00| 1320,00|
 0|Бур по бетону SDS+ RennBohr Duo       20 &#215;1000 мм|47|      20 &#215;1000|682010| 1550,00| 1530,00|


 1|Бур SDS PLUS &numsp;5 &#215;&numsp;160 мм, BERGEN  |47|&numsp;5 &#215;&numsp;160 мм|B+05160 |  63,00|  61,00|  60,00||mult2 norow |Буры по бетону для перфоратора SDS Plus| BERGEN|||/img/pic/drill/small/BURY SDS PLUS.jpg|/img/pic/drill/big/BURY SDS PLUS.jpg
 0|Бур SDS PLUS &numsp;5 &#215;&numsp;110 мм, BERGEN  |47|&numsp;5 &#215;&numsp;110 мм|5110B   |  76,00|  73,00|  69,80|
 0|Бур SDS PLUS &numsp;5 &#215;&numsp;160 мм, BERGEN  |47|&numsp;5 &#215;&numsp;160 мм|B+05160 |  88,00|  86,00|  83,00|
 0|Бур SDS PLUS &numsp;5 &#215;&numsp;260 мм, BERGEN  |47|&numsp;5 &#215;&numsp;260 мм|B+05260 | 149,00| 145,00| 142,00|
 0|Бур SDS PLUS &numsp;6 &#215;&numsp;110 мм, BERGEN  |47|&numsp;6 &#215;&numsp;110 мм|B+06110 |  69,00|  66,00|  62,00||blkt2 red
 0|Бур SDS PLUS &numsp;6 &#215;&numsp;160 мм, BERGEN  |47|&numsp;6 &#215;&numsp;160 мм|B+06160 |  79,00|  75,00|  73,00|
 0|Бур SDS PLUS &numsp;6 &#215;&numsp;210 мм, BERGEN  |47|&numsp;6 &#215;&numsp;210 мм|B+06210 | 109,00| 105,00|  99,00|
 0|Бур SDS PLUS &numsp;6 &#215;&numsp;260 мм, BERGEN  |47|&numsp;6 &#215;&numsp;260 мм|B+06260 | 149,00| 145,00| 142,00|
 0|Бур SDS PLUS &numsp;6 &#215;&numsp;310 мм, BERGEN  |47|&numsp;6 &#215;&numsp;310 мм|B+06310 | 159,00| 155,00| 152,00|
 0|Бур SDS PLUS &numsp;6 &#215;&numsp;350 мм, BERGEN  |47|&numsp;6 &#215;&numsp;350 мм|B+06350 | 179,00| 175,00| 172,00|
 0|Бур SDS PLUS &numsp;6 &#215;&numsp;450 мм, BERGEN  |47|&numsp;6 &#215;&numsp;450 мм|B+06450 | 255,00| 248,00| 242,00|
 0|Бур SDS PLUS &numsp;6 &#215;&numsp;600 мм, BERGEN  |47|&numsp;6 &#215;&numsp;600 мм|B+06600 | 318,00| 309,00| 298,00|
 0|Бур SDS PLUS &numsp;8 &#215;&numsp;110 мм, BERGEN  |47|&numsp;8 &#215;&numsp;110 мм|B+08110 |  88,00|  84,00|  82,00||blkt2
 0|Бур SDS PLUS &numsp;8 &#215;&numsp;160 мм, BERGEN  |47|&numsp;8 &#215;&numsp;160 мм|B+08160 |  98,00|  94,00|  92,00|
 0|Бур SDS PLUS &numsp;8 &#215;&numsp;210 мм, BERGEN  |47|&numsp;8 &#215;&numsp;210 мм|B+08210 | 125,00| 121,00| 117,00|
 0|Бур SDS PLUS &numsp;8 &#215;&numsp;260 мм, BERGEN  |47|&numsp;8 &#215;&numsp;260 мм|B+08260 | 138,00| 135,00| 129,00|
 0|Бур SDS PLUS &numsp;8 &#215;&numsp;310 мм, BERGEN  |47|&numsp;8 &#215;&numsp;310 мм|B+08310 | 158,00| 155,00| 149,00|
 0|Бур SDS PLUS &numsp;8 &#215;&numsp;350 мм, BERGEN  |47|&numsp;8 &#215;&numsp;350 мм|B+08350 | 179,00| 175,00| 172,00|
 0|Бур SDS PLUS &numsp;8 &#215;&numsp;460 мм, BERGEN  |47|&numsp;8 &#215;&numsp;460 мм|B+08450 | 275,00| 265,00| 255,00|
 0|Бур SDS PLUS &numsp;8 &#215;&numsp;600 мм, BERGEN  |47|&numsp;8 &#215;&numsp;600 мм|B+08600 | 388,00| 375,00| 365,00|
 0|Бур SDS PLUS 10       &#215;&numsp;110 мм, BERGEN  |47|10       &#215;&numsp;110 мм|B+10110 | 109,00| 104,00|  98,00||blkt
 0|Бур SDS PLUS 10       &#215;&numsp;160 мм, BERGEN  |47|10       &#215;&numsp;160 мм|B+10160 | 118,00| 114,00| 109,00|
 0|Бур SDS PLUS 10       &#215;&numsp;210 мм, BERGEN  |47|10       &#215;&numsp;210 мм|B+10210 | 149,00| 145,00| 141,00|
 0|Бур SDS PLUS 10       &#215;&numsp;260 мм, BERGEN  |47|10       &#215;&numsp;260 мм|B+10260 | 159,00| 155,00| 151,00|
 0|Бур SDS PLUS 10       &#215;&numsp;310 мм, BERGEN  |47|10       &#215;&numsp;310 мм|B+10310 | 178,00| 174,00| 172,00|
 0|Бур SDS PLUS 10       &#215;&numsp;350 мм, BERGEN  |47|10       &#215;&numsp;350 мм|B+10350 | 198,00| 194,00| 189,00|
 0|Бур SDS PLUS 10       &#215;&numsp;460 мм, BERGEN  |47|10       &#215;&numsp;460 мм|B+10460 | 268,00| 265,00| 260,00|
 0|Бур SDS PLUS 10       &#215;&numsp;600 мм, BERGEN  |47|10       &#215;&numsp;600 мм|B+10600 | 398,00| 392,00| 388,00|
 0|Бур SDS PLUS 10       &#215;&numsp;800 мм, BERGEN  |47|10       &#215;&numsp;800 мм|B+10800 | 755,00| 740,00| 725,00|
 0|Бур SDS PLUS 10       &#215;1000       мм, BERGEN  |47|10       &#215;1000       мм|+101000 | 955,00| 940,00| 925,00|
 0|Бур SDS PLUS 12       &#215;&numsp;160 мм, BERGEN  |47|12       &#215;&numsp;160 мм|B+12160 | 149,00| 145,00| 141,00||blkt2
 0|Бур SDS PLUS 12       &#215;&numsp;210 мм, BERGEN  |47|12       &#215;&numsp;210 мм|B+12210 | 169,00| 165,00| 162,00||
 0|Бур SDS PLUS 12       &#215;&numsp;260 мм, BERGEN  |47|12       &#215;&numsp;260 мм|B+12260 | 179,00| 175,00| 172,00|
 0|Бур SDS PLUS 12       &#215;&numsp;310 мм, BERGEN  |47|12       &#215;&numsp;310 мм|B+12310 | 189,00| 185,00| 182,00|
 0|Бур SDS PLUS 12       &#215;&numsp;350 мм, BERGEN  |47|12       &#215;&numsp;350 мм|B+12350 | 198,00| 196,00| 193,00|
 0|Бур SDS PLUS 12       &#215;&numsp;460 мм, BERGEN  |47|12       &#215;&numsp;460 мм|B+12460 | 259,00| 252,00| 247,00|
 0|Бур SDS PLUS 12       &#215;&numsp;600 мм, BERGEN  |47|12       &#215;&numsp;600 мм|B+12600 | 425,00| 415,00| 405,00||
 0|Бур SDS PLUS 12       &#215;1000       мм, BERGEN  |47|12       &#215;1000       мм|B+121000| 888,00| 865,00| 850,00|
 0|Бур SDS PLUS 14       &#215;&numsp;160 мм, BERGEN  |47|14       &#215;&numsp;160 мм|B+14160 | 169,00| 165,00| 162,00||blkt2
 0|Бур SDS PLUS 14       &#215;&numsp;210 мм, BERGEN  |47|14       &#215;&numsp;210 мм|B+14210 | 198,00| 194,00| 189,00|
 0|Бур SDS PLUS 14       &#215;&numsp;260 мм, BERGEN  |47|14       &#215;&numsp;260 мм|B+14260 | 229,00| 222,00| 215,00|
 0|Бур SDS PLUS 14       &#215;&numsp;310 мм, BERGEN  |47|14       &#215;&numsp;310 мм|B+14310 | 239,00| 233,00| 228,00||
 0|Бур SDS PLUS 14       &#215;&numsp;350 мм, BERGEN  |47|14       &#215;&numsp;350 мм|B+14350 | 309,00| 303,00| 295,00||
 0|Бур SDS PLUS 14       &#215;&numsp;460 мм, BERGEN  |47|14       &#215;&numsp;460 мм|B+14460 | 398,00| 392,00| 385,00||
 0|Бур SDS PLUS 14       &#215;&numsp;600 мм, BERGEN  |47|14       &#215;&numsp;600 мм|B+14600 | 555,00| 539,00| 525,00||
 0|Бур SDS PLUS 14       &#215;&numsp;800 мм, BERGEN  |47|14       &#215;&numsp;800 мм|B+14800 | 798,00| 780,00| 770,00|
 0|Бур SDS PLUS 14       &#215;1000       мм, BERGEN  |47|14       &#215;1000       мм|B+141000| 998,00| 980,00| 970,00||
 1|Бур SDS PLUS 14       &#215;&numsp;160 мм, BERGEN  |47|14       &#215;&numsp;160 мм|B+16210 | 209,00| 202,00| 199,00||mult2 next norow |
 0|Бур SDS PLUS 16       &#215;&numsp;210 мм, BERGEN  |47|16       &#215;&numsp;210 мм|B+16210 | 255,00| 245,00| 238,00|
 0|Бур SDS PLUS 16       &#215;&numsp;260 мм, BERGEN  |47|16       &#215;&numsp;260 мм|B+16260 | 275,00| 267,00| 262,00|
 0|Бур SDS PLUS 16       &#215;&numsp;310 мм, BERGEN  |47|16       &#215;&numsp;310 мм|B+16310 | 328,00| 315,00| 309,00|
 0|Бур SDS PLUS 16       &#215;&numsp;350 мм, BERGEN  |47|16       &#215;&numsp;350 мм|B+16350 | 355,00| 345,00| 340,00|
 0|Бур SDS PLUS 16       &#215;&numsp;450 мм, BERGEN  |47|16       &#215;&numsp;450 мм|B+16450 | 398,00| 392,00| 388,00|
 0|Бур SDS PLUS 16       &#215;&numsp;600 мм, BERGEN  |47|16       &#215;&numsp;600 мм|B+16600 | 598,00| 585,00| 575,00|
 0|Бур SDS PLUS 16       &#215;1000       мм, BERGEN  |47|16       &#215;1000       мм|B+161000|1225,00|1198,00|1180,00|
 0|Бур SDS PLUS 18       &#215;&numsp;260 мм, BERGEN  |47|18       &#215;&numsp;260 мм|В+18260 | 398,00| 392,00| 385,00||blkt2
 0|Бур SDS PLUS 18       &#215;&numsp;310 мм, BERGEN  |47|18       &#215;&numsp;310 мм|B+18310 | 425,00| 415,00| 405,00|
 0|Бур SDS PLUS 18       &#215;&numsp;350 мм, BERGEN  |47|18       &#215;&numsp;350 мм|B+18350 | 475,00| 465,00| 455,00|
 0|Бур SDS PLUS 18       &#215;&numsp;460 мм, BERGEN  |47|18       &#215;&numsp;460 мм|B+18460 | 555,00| 545,00| 535,00|
 0|Бур SDS PLUS 18       &#215;&numsp;600 мм, BERGEN  |47|18       &#215;&numsp;600 мм|B+18600 | 755,00| 740,00| 725,00|
 0|Бур SDS PLUS 18       &#215;&numsp;800 мм, BERGEN  |47|18       &#215;&numsp;800 мм|B+18800 |1090,00|1075,00|1065,00|
 0|Бур SDS PLUS 18       &#215;1000       мм, BERGEN  |47|18       &#215;1000       мм|B+181000|1688,00|1670,00|1660,00|
 0|Бур SDS PLUS 20       &#215;&numsp;210 мм, BERGEN  |47|20       &#215;&numsp;210 мм|B+20210 | 378,00| 370,00| 365,00||blkt
 0|Бур SDS PLUS 20       &#215;&numsp;310 мм, BERGEN  |47|20       &#215;&numsp;310 мм|B+20310 | 498,00| 485,00| 472,00|
 0|Бур SDS PLUS 20       &#215;&numsp;350 мм, BERGEN  |47|20       &#215;&numsp;350 мм|B+20350 | 525,00| 515,00| 505,00|
 0|Бур SDS PLUS 20       &#215;&numsp;460 мм, BERGEN  |47|20       &#215;&numsp;460 мм|B+20460 | 555,00| 540,00| 530,00|
 0|Бур SDS PLUS 20       &#215;&numsp;600 мм, BERGEN  |47|20       &#215;&numsp;600 мм|B+20600 | 909,00| 889,00| 879,00|
 0|Бур SDS PLUS 20       &#215;&numsp;800 мм, BERGEN  |47|20       &#215;&numsp;800 мм|B+20800 |1445,00|1430,00|1420,00|
 0|Бур SDS PLUS 20       &#215;1000       мм, BERGEN  |47|20       &#215;1000       мм|B+201000|1998,00|1975,00|1965,00|
 0|Бур SDS PLUS 22       &#215;&numsp;260 мм, BERGEN  |47|22       &#215;&numsp;260 мм|B+22260 | 588,00| 572,00| 560,00||blkt2
 0|Бур SDS PLUS 22       &#215;&numsp;350 мм, BERGEN  |47|22       &#215;&numsp;350 мм|B+22350 | 698,00| 683,00| 675,00|
 0|Бур SDS PLUS 22       &#215;&numsp;460 мм, BERGEN  |47|22       &#215;&numsp;460 мм|B+22460 | 888,00| 870,00| 855,00|
 0|Бур SDS PLUS 22       &#215;&numsp;800 мм, BERGEN  |47|22       &#215;&numsp;800 мм|B+22800 |1888,00|1870,00|1850,00|
 0|Бур SDS PLUS 22       &#215;1000       мм, BERGEN  |47|22       &#215;1000       мм|B+221000|1998,00|1975,00|1955,00|
 0|Бур SDS PLUS 24       &#215;&numsp;350 мм, BERGEN  |47|24       &#215;&numsp;350 мм|B+24350 | 998,00| 980,00| 955,00||blkt2
