# 49,cat49|Зубила для перфоратора SDS
 1|Зубила плоские                                                     |49|             |225,75|225,75|225,75||norow ltdi|| SDS Max, SDS Plus|||/img/pic/drill/small/ZUBILA SDS.jpg|/img/pic/drill/big/ZUBILA SDS.jpg
#0|Зубило SDS Max&nbsp; &nbsp;&nbsp; &nbsp; 50&#215;400 RENNBOHR|49|855040  |565|545|525
#0|Зубило SDS Plus&nbsp;             14&#215;20&#215;250 MATRIX|49|70320    |145|125|120
#0|Зубило SDS Plus&nbsp; &nbsp;&nbsp; &nbsp; 20&#215;400 OPTIM |49|791006   |155|148|144
#1|Зубило SDS Max&nbsp;               18&#215;25&#215;280 MATRIX|49|70341   |225|210|195|norow ltd|Зубила плоские SDS Max, SDS Plus| HAGWERT|||/img/pic/drill/small/ZUBILA SDS.jpg|/img/pic/drill/big/ZUBILA SDS.jpg
#1|Зубило SDS Max&nbsp;               18&#215;25&#215;280 MATRIX    |49|70341  |144|144|144|sale1 |Зубила плоские SDS Max||||/img/pic/drill/small/ZUBILA SDS.jpg|/img/pic/drill/big/ZUBILA SDS.jpg
#0|Зубило SDS Max&nbsp;               25&#215;50&#215;360 MATRIX    |49|70344  |211|211|211|norow
#1|Зубило SDS Max&nbsp;                18&#215;25&#215;280 мм MATRIX|49|  70345    | 325,00| 305,00| 290,00||norow|Зубило SDS Max канальное полукруглое| 18&#215;25&#215;320, MATRIX <span class=art>арт. 70345</span>|</span></p><UL><LI>Изготовлено из легированной хромованадиевой стали 40Х и закалено.<LI>Оптимально подобранные углы заточки режущей поверхности.В процессе работы кромка самозатачивается.<LI>Применяется с перфоратором в режиме удара без вращения для <i>штробления</i> - производства узких каналов в бетоне, камне, кирпиче и т.д.</UL><p><span class="addt">||/img/pic/drill/small/70345.jpg|/img/pic/drill/big/jpg

# 211,cat211|Пики для перфоратора SDS
 1|Пики                                                                 |211|70346        |288,75|273,00|257,25||norow || SDS Max, SDS Plus|||/img/pic/drill/small/PIKA SDS .jpg|/img/pic/drill/big/PIKA SDS .jpg
 0|Пика SDS Max &emsp; &nbsp; &nbsp; &nbsp;        18&#215;280 мм BERGEN|211|B.PM.28      |298,00|289,00|279,00|
 0|Пика SDS Max &emsp; &nbsp; &nbsp; &nbsp;        18&#215;400 мм OPTIM |211|791012       |225,00|221,00|217,00|
 0|Пика SDS Max &emsp; &nbsp; &nbsp; &nbsp;        18&#215;400 мм BERGEN|211|B.PM.40      |365,00|355,00|344,00|
 0|Пика SDS Max &emsp; &nbsp; &nbsp; &nbsp;        18&#215;600 мм OPTIM |211|791013       |345,00|338,00|331,00||
 0|Пика SDS Max &emsp; &nbsp; &nbsp; &nbsp;        18&#215;600 мм BERGEN|211|B.PM.60      |459,00|446,00|433,00||
 0|Пика SDS Plus &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &ensp; 250 мм OPTIM |211|791005       | 98,00| 96,00| 94,00||blkt
 0|Пика SDS Plus&nbsp;круглая                      14&#215;280 мм BERGEN|211|B.PP.28      |245,00|241,00|237,00||
 0|Пика SDS Plus&nbsp;круглая                      14&#215;400 мм BERGEN|211|B.PP.40      |288,00|282,00|277,00|
 0|Пика SDS Plus&nbsp;круглая                      14&#215;600 мм BERGEN|211|B.PP.60      |338,00|333,00|327,00||
#0|Пика SDS Plus&nbsp;6-гранная                14&#215;250 мм GR&Ouml;NE|211|2204-70.25.00|169,00|163,00|159,00||blkt
#1|Пика SDS                                                             |211|850240       |590,00|590,00|590,00||norow ltd|Пики SDS Max, SDS Plus спиральные по бетону| Splitter Twist "RennBohr by Diager"|Пики <i><b>Splitter Twist</b></i> - новинка завода Диаже (Франция).</span></p><UL><LI><b>Предотвращене заклинивания в материале:</b> подкрученное острие работает как бы вращаясь при постоянном давлении на 4 грани. Пика способна отколоть больший кусок материала по сравнению с традиционной конструкцией.<LI><b>Снижение усилий при долблении:</b> благодаря подкрученной рабочей части пика легче проникает в материал.<LI><b>Эффективность использования:</b> высокотемпературная закалка в газовой среде обеспечивает повышенную прочность инструмента.</UL><p><span class="addt">||/img/pic/drill/small/renn1.jpg|/img/pic/drill/big/renn2.jpg
#0|Пика SDS Max  спиральная   400 мм Splitter Twist RENNBOHR            |211|850240       |590,00|590,00|590,00||ltdl
#0|Пика SDS Plus спиральная   250 мм Splitter Twist RENNBOHR            |211|850525       |390,00|390,00|390,00||ltdl
#0|Пика SDS Plus&nbsp;6-гранная                    14&#215;400 мм BERGEN|211|8162400      |346,50|325,50|304,50|
#0|Пика SDS Max &emsp; &nbsp; &nbsp;               18&#215;280 мм MATRIX|211|70346        | 220,00| 205,00| 195,00||
#0|Пика SDS Plus&nbsp;круглая &nbsp;&nbsp;                250 мм HAGWERT|211|509001       | 285,00| 265,00| 250,00|
#0|Пика SDS Max &nbsp; &nbsp; &nbsp; &nbsp; &ensp; &emsp; 400 мм HAGWERT|211|509007       | 490,00| 470,00| 455,00|
#0|Пика SDS Max &nbsp; &nbsp; &nbsp; &nbsp; &ensp; &emsp; 600 мм HAGWERT|211|509011       | 898,00| 865,00| 845,00|
#0|Пика SDS Max &emsp; &nbsp; &nbsp; &nbsp;        18&#215;400 мм MATRIX|211|70347        |310,00|295,00|285,00||
#0|Пика SDS Max &emsp; &nbsp; &nbsp;               18&#215;600 мм MATRIX|211|70348        |425,00|405,00|390,00||
#0|Пика SDS Max &emsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;400 мм RENNBOHR|211|850140       | 799,25| 750,40| 715,00||ltdl
#0|Пика SDS Max &emsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;600 мм RENNBOHR|211|850160       |1109,75|1058,40|1023,00||ltdl
#0|Пика SDS Plus &nbsp; &nbsp; &nbsp; &nbsp;  14&#215;250 БАРС - CrV|211|70303|111|111|111|
#0|Пика SDS Max &nbsp;  &nbsp; &nbsp; &nbsp;      18&#215;400 MATRIX|211|70347   |235|215|200
#0|Пика SDS Plus &nbsp; &nbsp; &nbsp; &nbsp;      14&#215;250 MATRIX|211|70340  | 99| 99| 99
#0|Пика SDS Max &nbsp;  &nbsp; &nbsp; &nbsp;         600 мм RENNBOHR|211|850160 | 695| 675| 665

#1|Лопатка SDS Max&nbsp;                                40&#215;400|49|        |155|-||Лопатки SDS Max
#0|Лопатка SDS Max&nbsp;                                40&#215;600|49|        |225|-
