# 230|Свёрла по металлу BERGEN
1|&nbsp;&nbsp;1.0 мм|230|&#8203;1.0 мм|SMB-0100|  6,90|  6,60|  6,30||allcenter mult2 norow|Свёрла по металлу| BERGEN, HSS-TiN, DIN 338|Спиральные свёрла по металлу с цилиндрическим хвостовиком стандарта <b>DIN 338</b> (аналог <b>ГОСТ 10902-77</b>).</span></p><UL><LI>Изготовлены из быстрорежущей стали (<b>HSS</b>) с покрытием золотистого цвета из нитрида титана (<b>TiN</b>), которое значительно увеличивает срок службы инструмента (в 6 раз по сравнению со сверлами HSS-G).<LI>Титан-нитридное покрытие также уменьшает трение и прилипание материала, обеспечивая легкость реза по металлу и пластику.<LI>Подходит для большинства сортов железа, цветных металлов, легированной и нелегированной стали, кованого чугуна, твердых пластмасс и плексигласа.</UL><p><span class="addt">Цена за 1 шт.||/img/pic/drill/small/smb2v.PNG|/img/pic/drill/big/jpg
0|Сверло по металлу BERGEN &numsp;9.5 мм|230|&#8199;9.5 мм|SMB-0950| 69,00| 66,00| 63,00||
0|Сверло по металлу BERGEN 10.0 мм      |230|10.0 мм      |SMB-1000| 79,00| 75,00| 72,00||blkt2
0|Сверло по металлу BERGEN 10.5 мм      |230|10.5 мм      |SMB-1050| 82,00| 78,00| 75,00||
0|Сверло по металлу BERGEN 11.0 мм      |230|11.0 мм      |SMB-1100| 89,00| 84,00| 82,00||blkt2
0|Сверло по металлу BERGEN 12.0 мм      |230|12.0 мм      |SMB-1200|102,00| 97,00| 94,00||blkt2
0|Сверло по металлу BERGEN 12.5 мм      |230|12.5 мм      |SMB-1250|115,00|108,00|104,00||
0|Сверло по металлу BERGEN 13.0 мм      |230|13.0 мм      |SMB-1300|128,00|120,00|115,00||blkt
0|Сверло по металлу BERGEN 14.0 мм      |230|14.0 мм      |SMB-1400|189,00|180,00|175,00||
0|Сверло по металлу BERGEN 15.0 мм      |230|15.0 мм      |SMB-1500|275,00|260,00|250,00||
0|Сверло по металлу BERGEN 16.0 мм      |230|16.0 мм      |SMB-1600|320,00|300,00|290,00||
0|Сверло по металлу BERGEN 18.0 мм      |230|18.0 мм      |SMB-1800|395,00|380,00|370,00|
0|Сверло по металлу BERGEN 20.0 мм      |230|20.0 мм      |SMB-2000|465,00|450,00|440,00|
0|Сверло по металлу BERGEN 22.0 мм      |230|22.0 мм      |SMB-2200|595,00|570,00|550,00|

# 78|Свёрла по дереву перьевые
1|10 &#215; 152 мм|78|10 &#215; 152 мм                           |DDB10152| 23,10| 21,84| 20,40||mult2 norow|Свёрла по дереву перьевые| BERGEN, шестигранный хвостовик|||/img/pic/drill/small/Sverlo Perovoy po DEREVU.jpg|/img/pic/drill/big/Sverlo Perovoy po DEREVU.jpg
0| 6 &#215; 152 мм|78| 6 &#215; 152 мм                           |DDB06152| 35| 32| 29|
0| 8 &#215; 152 мм|78| 8 &#215; 152 мм                           |DDB08152| 38| 34| 32|
0|10 &#215; 152 мм|78|10 &#215; 152 мм                           |DDB10152| 41| 38| 35|
0|12 &#215; 152 мм|78|12 &#215; 152 мм                           |DDB12152| 44| 41| 39|
0|14 &#215; 152 мм|78|14 &#215; 152 мм                           |DDB14152| 49| 45| 42|
0|16 &#215; 152 мм|78|16 &#215; 152 мм                           |DDB16152| 52| 48| 45|
0|18 &#215; 152 мм|78|18 &#215; 152 мм                           |DDB18152| 55| 51| 49|
0|20 &#215; 152 мм|78|20 &#215; 152 мм                           |DDB20152| 58| 54| 51|
0|20 &#215; 400 мм|78|20 &#215; 400 мм                           |DDB20400|108|102| 98|
1|22 &#215; 152 мм|78|22 &#215; 152 мм                           |DDB22152| 58| 54| 51||mult2 next|
0|22 &#215; 400 мм|78|22 &#215; 400 мм                           |DDB22400|112|106|102|
0|24 &#215; 152 мм|78|24 &#215; 152 мм                           |DDB24152| 69| 64| 61|
0|25 &#215; 152 мм|78|25 &#215; 152 мм                           |DDB25152| 72| 68| 64|
0|28 &#215; 152 мм|78|28 &#215; 152 мм                           |DDB28152| 79| 74| 71|
0|30 &#215; 170 мм|78|30 &#215; 170 мм                           |DDB30170| 85| 81| 76|
0|36 &#215; 170 мм|78|36 &#215; 170 мм                           |DDB36170|115|109|104|
1|Набор перовых свёрел по дереву                               |78||559199|595|575|555||norow|| HAGWERT, 14&nbsp;-&nbsp;30&nbsp;&#215;&nbsp;152&nbsp;мм, 9&nbsp;предметов <span class=art>арт. 559199</span>|</span></p><UL><LI>7 свёрел: 14; 16; 18; 20; 22; 25; 30 мм<LI>удлинитель<LI>ключ угловой</UL><p><span class="addt">||/img/pic/drill/small/set_flat_wood_drill_H.jpg|/img/pic/drill/big/set_flat_wood_drill_H.jpg
0|HAGWERT, 9|78|Набор перовых свёрел по дереву HAGWERT, 9 предметов|559199|595|575|555
1|Наборы перовых свёрел по дереву                              |78||601F  |375|350|325||norow|| BERGEN|Свёрла имеют возможность установки в адаптер для бит на шуруповёрты.||/img/pic/drill/small/b601F.jpg|/img/pic/drill/big/jpg
0|BERGEN,  6|78| 6 шт: 10, 12, 16, 18, 20, 25 мм                   |601F  |375|350|325
0|BERGEN, 10|78|10 шт: 10, 12, 13, 14, 16, 18, 20, 22, 25, 32 мм   |1001F |610|580|560
#0|22 мм SiB       |78|22 мм SiB       |70372   | 33,00| 31,00| 29,00

# 422|Свёрла по дереву спиральные
1|Сверло спиральное балочное HAGWERT 16 &#215; 600 мм|422|Сверло спиральное балочное HAGWERT 16 &#215; 600 мм|559416|285,00|270,00|260,00||norow|Свёрла по дереву спиральные балочные| HAGWERT|Свёрла спиральные (винтовые) балочные для сверления массива древесины большой толщины (брус, бревно).</span></p><UL><LI>Высокоуглеродистая сталь, с повышенной твердостью режущей кромки.<LI>Заостренный кончик предотвращает смещение сверла.<LI>Шестигранный хвостовик предотвращает проворот.<LI>Сверло позволяет точно выдерживать диаметр и угол отверстия.</UL><p><span class="addt">||/img/pic/drill/small/h559416.jpg|/img/pic/drill/big/jpg
0|Сверло спиральное балочное HAGWERT 18 &#215; 460 мм|422|Сверло спиральное балочное HAGWERT 18 &#215; 460 мм|559318|270,00|255,00|240,00||
0|Сверло спиральное балочное HAGWERT 20 &#215; 460 мм|422|Сверло спиральное балочное HAGWERT 20 &#215; 460 мм|559320|320,00|305,00|290,00||
0|Сверло спиральное балочное HAGWERT 12 &#215; 600 мм|422|Сверло спиральное балочное HAGWERT 12 &#215; 600 мм|559416|250,00|240,00|230,00||blkt2
0|Сверло спиральное балочное HAGWERT 14 &#215; 600 мм|422|Сверло спиральное балочное HAGWERT 14 &#215; 600 мм|559416|270,00|255,00|240,00||
0|Сверло спиральное балочное HAGWERT 16 &#215; 600 мм|422|Сверло спиральное балочное HAGWERT 16 &#215; 600 мм|559416|320,00|305,00|290,00||
0|Сверло спиральное балочное HAGWERT 20 &#215; 600 мм|422|Сверло спиральное балочное HAGWERT 20 &#215; 600 мм|559416|490,00|465,00|450,00||

1|Сверло по дереву спиральное 10 &#215; 300 мм|422|10 &#215; 300 мм|SPB10300| 169| 165| 161||norow mult2|Свёрла по дереву спиральные| BERGEN|||/img/pic/drill/small/Sverlo Spiralnoe po derevu A.jpg|/img/pic/drill/big/Sverlo Spiralnoe po derevu A.jpg
0|Сверло по дереву спиральное 10 &#215; 300 мм|422|10 &#215; 300 мм|SPB10460| 182| 175| 171||
0|Сверло по дереву спиральное 12 &#215; 300 мм|422|12 &#215; 300 мм|SPB12300| 189| 182| 178||blkt2
0|Сверло по дереву спиральное 12 &#215; 460 мм|422|12 &#215; 460 мм|SPB12460| 224| 216| 205||
0|Сверло по дереву спиральное 14 &#215; 300 мм|422|14 &#215; 300 мм|SPB14300| 224| 216| 205||blkt2
0|Сверло по дереву спиральное 14 &#215; 460 мм|422|14 &#215; 460 мм|SPB14460| 252| 244| 238||
0|Сверло по дереву спиральное 16 &#215; 300 мм|422|16 &#215; 300 мм|SPB16300| 259| 248| 242||blkt2
0|Сверло по дереву спиральное 16 &#215; 460 мм|422|16 &#215; 460 мм|SPB16460| 289| 278| 272||
0|Сверло по дереву спиральное 16 &#215; 600 мм|422|16 &#215; 600 мм|SPB16600| 429| 409| 399||
0|Сверло по дереву спиральное 18 &#215; 300 мм|422|18 &#215; 300 мм|SPB18300| 310| 299| 289||blkt2
0|Сверло по дереву спиральное 18 &#215; 460 мм|422|18 &#215; 460 мм|SPB18460| 364| 352| 344||
0|Сверло по дереву спиральное 18 &#215; 600 мм|422|18 &#215; 600 мм|SPB18600| 515| 499| 491||
0|Сверло по дереву спиральное 20 &#215; 300 мм|422|20 &#215; 300 мм|SPB20300| 345| 334| 327||blkt2
0|Сверло по дереву спиральное 20 &#215; 460 мм|422|20 &#215; 460 мм|SPB20460| 434| 422| 409||
0|Сверло по дереву спиральное 20 &#215; 600 мм|422|20 &#215; 600 мм|SPB20600| 599| 588| 577||
1|Сверло по дереву спиральное 22 &#215; 300 мм|422|22 &#215; 300 мм|SPB22300| 399| 388| 378||mult2 next|
0|Сверло по дереву спиральное 22 &#215; 460 мм|422|22 &#215; 460 мм|SPB22460| 495| 482| 475||
0|Сверло по дереву спиральное 22 &#215; 600 мм|422|22 &#215; 600 мм|SPB22600| 698| 680| 665||
0|Сверло по дереву спиральное 24 &#215; 300 мм|422|24 &#215; 300 мм|SPB24300| 455| 440| 430||blkt2
0|Сверло по дереву спиральное 24 &#215; 460 мм|422|24 &#215; 460 мм|SPB24460| 625| 605| 590||
0|Сверло по дереву спиральное 24 &#215; 600 мм|422|24 &#215; 600 мм|SPB24600| 788| 770| 750||
0|Сверло по дереву спиральное 26 &#215; 300 мм|422|26 &#215; 300 мм|SPB26300| 510| 495| 482||blkt2
0|Сверло по дереву спиральное 26 &#215; 600 мм|422|26 &#215; 600 мм|SPB26600| 959| 935| 920||
0|Сверло по дереву спиральное 30 &#215; 600 мм|422|30 &#215; 600 мм|SPB30600|1190|1140|1110||blkt2
0|Сверло по дереву спиральное 32 &#215; 600 мм|422|32 &#215; 600 мм|SPB32600|1288|1250|1220||blkt2
0|Сверло по дереву спиральное 36 &#215; 460 мм|422|36 &#215; 460 мм|SPB36460|1230|1175|1140||blkt2
0|Сверло по дереву спиральное 40 &#215; 460 мм|422|40 &#215; 460 мм|SPB40460|1425|1375|1345||blkt2
0|Сверло по дереву спиральное 40 &#215; 600 мм|422|40 &#215; 600 мм|SPB40600|2130|2060|2010||

