# 212,cat212|РАСПРОДАЖА строительных уровней "Рельс" !Уровни алюминиевые тип "Рельс" (скелетные) !---------
#0|Уровень METRIC TILER,             1200 мм       |301|570205     | 590,00| 590,00| 590,00|608
#1|Уровень алюминиевый                             |301|35110      | 130,00| 130,00| 130,00|608|norow sale1|| SPARTA, 2 глазка <span class="art">арт. 35110</span>|</span></p><UL><LI>Изготовлен из прямоугольного анодированного алюминиевого профиля.<LI>2 пузырьковых глазка для проверки отклонений по горизонтали и вертикали.<LI>Точность измерений – 1 мм/м (0,057&deg).</UL><p><span class="addt">||/img/pic/instr/small/s35106.jpg|/img/pic/instr/big/s35106.jpg
#0|Уровень алюминиевый SPARTA,       1000 мм       |301|35110      | 130,00| 130,00| 130,00|608
#1|Уровень алюминиевый фрезерованный усиленный     |301|34512      | 422,00| 422,00| 422,00|608|norow sale1|| MATRIX, 3 глазка (1 поворотный), две ручки <span class="art">арт. 34512</span>|</span></p><UL><LI>Жесткий усиленный алюминиевый профиль с метрической шкалой и ребрами жесткости.<li>Фрезерованная рабочая поверхность обеспечивает дополнительную точность измерения.<li>Уровень имеет два акриловых глазка для проверки отклонений по горизонтали и вертикали, а также регулируемый глазок для выверки произвольных углов.<li>Точность измерений – 0,5 мм/м (0,029&deg;).<li>Пластиковые заглушки на концах имеют резиновые вставки, предотвращающие скольжение при измерениях на наклонных плоскостях.</UL><p><span class="addt">||/img/pic/instr/small/34510.jpg|/img/pic/instr/big/jpg
#0|Уровень алюминиевый MATRIX, 3 глазка, 1200 мм   |301|34512      | 422,00| 422,00| 422,00|608
#1|Уровень алюминиевый профессиональный            |301|0730.460600| 499,00| 499,00| 499,00|608|norow sale1|| HARDY <span class="art">арт. 0730.460600</span><br><strong>30 лет гарантии!</strong>|||/img/pic/instr/small/0730-460600.jpg|/img/pic/instr/big/0730-460600.jpg
#0|Уровень алюминиевый HARDY,        1200 мм       |301|0730-461200| 499,00| 499,00| 499,00|608

#1|Уровень алюминиевый HARDY,        1600 мм       |301|0730.460600| 429,00| 417,00| 407,00|608|norow ltd|Уровни алюминиевые профессиональные| HARDY<br><strong>30 лет гарантии!</strong>|||/img/pic/instr/small/0730-460600.jpg|/img/pic/instr/big/0730-460600.jpg
#0|Уровень алюминиевый HARDY,  &#8199;600 мм       |301|0730.460600| 429,00| 417,00| 407,00|608
#0|Уровень алюминиевый HARDY,  &#8199;800 мм       |301|0730-460800| 515,00| 502,00| 495,00|608
#0|Уровень алюминиевый HARDY,        1000 мм       |301|0730.461000| 545,00| 535,00| 524,00|608
#0|Уровень алюминиевый HARDY,        1500 мм       |301|0730.461500| 798,00| 782,00| 777,00|608
