# 358,cat358|Клининг
# 366,cat366|Жидкое мыло
#1|Жидкое мыло ЭКОНОМ / ПЭТ                            |366|LIQ-03| 119,98| 115,98| 112,98||norow later0001|Жидкое мыло| "МОРСКАЯ СВЕЖЕСТЬ", бутыль 5&nbsp;л <span class=art>арт. LIQ-03</span>|||/img/pic/clean/small/LIQ-03_2.jpg|/img/pic/clean/big/jpg
#0|Жидкое мыло "Морская свежесть"                      |366|LIQ-03| 119,98| 115,98| 112,98||nocart
# 362,cat362|Средство для мытья посуды
#1|Моющее средство - гель для мытья посуды             |362|CIT05 |  31,00|  30,00|  29,00||norow || "Цитрус", флакон 500&nbsp;мл с дозатором <span class=art>арт. CIT05</span>|</span></p><UL><LI>Отлично пенится, обеспечивая экономное использование, и превосходно очищает посуду даже в холодной воде.<LI>Мягкая моющая формула геля очищает посуду от пригоревших и засохших остатков пищи, эффективно удаляет жир и другие загрязнения.<LI>Полностью смывается водой, не оставляет разводов, придает посуде блеск.<LI>Нетоксично для человека и может применяться без использования перчаток. Содержит в своем составе натуральные компоненты, ухаживающие за кожей рук. Обладает приятным запахом апельсина. Не вызывает раздражения, не сушит и не стягивает кожу. Нейтральный рН-уровень позволяет использовать средство без опасений так часто, как это необходимо.</UL><p><span class="addt">||/img/pic/clean/small/citrus.jpg|/img/pic/clean/big/citrus.jpg
#0|Моющее средство - гель для мытья посуды "Цитрус"    |362|CIT05 |  27,00|  27,00|  27,00||
#1|Моющее средство для стекол и зеркал                 |362|ZS05  |  46,95|  44,95|  42,95||norow || с аммиаком "Зося", флакон 500&nbsp;мл с распылителем <span class=art>арт. ZS05</span>|Инновационный продукт для ухода и бережной очистки любых гладких поверхностей: зеркал, стекол, кафеля, панелей бытовых приборов.</span></p><UL><LI>Эффективно удаляет грязь, жир, сажу, минеральные масла и другие загрязнения.<LI>Не оставляет после себя разводов.<LI>Придает поверхности глянцевый блеск.<LI>Защищает поверхность от отпечатков и разводов на длительное время.</UL><p><span class="addt">||/img/pic/clean/small/ZS05.jpg|/img/pic/clean/big/ZS05.jpg
#0|Моющее средство для стекол и зеркал, 0.50 л         |362|ZS05  |  46,95|  44,95|  42,95||
#1|Моющее средство для стекол и зеркал                 |362|ZSP5  | 229,00| 222,00| 214,00||norow || с аммиаком "Зося", ПЭТ-бутыль 5&nbsp;л <span class=art>арт. ZSP5</span>|Инновационный продукт для ухода и бережной очистки любых гладких поверхностей: зеркал, стекол, кафеля, панелей бытовых приборов.</span></p><UL><LI>Эффективно удаляет грязь, жир, сажу, минеральные масла и другие загрязнения.<LI>Не оставляет после себя разводов.<LI>Придает поверхности глянцевый блеск.<LI>Защищает поверхность от отпечатков и разводов на длительное время.</UL><p><span class="addt">||/img/pic/clean/small/ZSP5.jpg|/img/pic/clean/big/ZSP5.jpg
#0|Моющее средство для стекол и зеркал, 5.00 л         |362|ZSP5  | 229,00| 222,00| 214,00||
# 361,cat361|Универсальные моющие средства
#1|Моющее средство техническое ARCTIS D-55             |361|      | 195,00| 189,00| 184,00||norow |Моющее средство техническое| Арктис Д-55 (Arctis D-55)|</span><span class="for">Концентрированное многофункциональное жидкое пенное слабощелочное (pH 9-10) средство для удаления стойких промышленных и бытовых загрязнений</span></p><UL><LI>Легко удаляет сажу, копоть, стойкие жировые и масляные загрязнения с различных твёрдых поверхностей, включая лакокрасочные покрытия, полимерные материалы, резину, оштукатуренные поверхности, кирпичную кладку, плитку, кафель.<LI>Подходит для очистки масляных поддонов и охлаждающих змеевиков.<LI>Средство низкопенное, поэтому его можно использовать со всеми моечными системами.<LI>На 100% пожаробезопасно! Не горит и не поддерживает горение. Не содержит хлорированных растворителей или растворителей на основе нефтепродуктов.<LI>Очищает от масел, жиров, застарелой грязи любую поверхность в производственном помещении, включая механизмы, оборудование, полы и стены.<LI>Разбавлять в соотношении от 1:1 до 1:5 при сильном загрязнении и до 1:15 при регулярной уборке.<LI>Состав: неионогенные и анионные поверхностно-активные вещества (ПАВ), хлорид натрия, консервант, лимонная кислота, отдушка «зелёная пихта».</UL><p><span class="addt">||/img/pic/clean/small/ARCTIS_D-55n.jpg|/img/pic/clean/big/ARCTIS_D-55n.jpg
#0|Многофункциональное моющее средство Arctis D-55, 1 л|361|AR.01 | 195,00| 189,00| 184,00||
#0|Многофункциональное моющее средство Arctis D-55, 5 л|361|AR.50 | 789,00| 769,00| 749,00||
#1|Универсальное средство для уборки                   |361|B10   |  19,90|  18,90|  18,25||norow || "Белизна", 1 л <span class=art>арт. B10</span>|Предназначено для:</span></p><UL><LI>отбеливания тканей и иных материалов;<LI>очистки от загрязнения кафеля, санфаянса и других поверхностей;<LI>прочистки канализационных труб.</UL><p><span class="addt">При очистке поверхностей средство не растекается, благодаря своей густой консистенции.<br>Обеспечивает максимальный эффект даже в холодной воде.||/img/pic/clean/small/belizna.jpg|/img/pic/clean/big/belizna.jpg
#0|Универсальное средство для уборки "Белизна", 1 л    |361|B10   |  19,90|  18,90|  18,25|||| "Белизна", 1 л <span class=art>арт. B10</span>|Предназначено для:</span></p><UL><LI>отбеливания тканей и иных материалов;<LI>очистки от загрязнения кафеля, санфаянса и других поверхностей;<LI>прочистки канализационных труб.</UL><p><span class="addt">При очистке поверхностей средство не растекается, благодаря своей густой консистенции.<br>Обеспечивает максимальный эффект даже в холодной воде.||/img/pic/clean/small/belizna.jpg|/img/pic/clean/big/belizna.jpg
#1|Обезжиривающее средство Тор-Локомотив               |361|TL05  |1900,00|1850,00|1800,00||norow ltd one|Моющее средство техническое| Тор-Локомотив, канистра 5&nbsp;л <span class=art>арт. TL05</span>|Высокоэффективное обезжиривающее средство для удаления сложных загрязнений, характерных для транспортных предприятий и предприятий тяжелой промышленности (органические загрязнения, жиры, отработанные масла, нефтяные фракции, сажа, копоть, и т.п.). Может использоваться для ручной мойки различных поверхностей, деталей машин и механизмов, общей (генеральной) уборки вагонов электричек (пол, стены и т.д.), а также как универсальная пенная добавка в рабочие растворы щелочных моющих средств.</span></p><UL><LI>Высокопенное средство. Состав: щелечь, щелочные соли, синтетические ПАВ, комплексообразователи.<LI>Обладает эффективными обезжиривающими и очищающими свойствами. Эффективно работает в воде любой жесткости.<LI>Безопасно для человека, обрабатываемых поверхностей и окружающей среды при правильном применении.<LI>Рабочий интервал температур от + 5°С до +75°С.<LI>Рабочая концентрация выбирается в зависимости от степени загрязнения, структуры поверхности и температуры обработки. <b>Рекомендуемая степень разбавления от 1:10 до 1:100.</b><LI><b>Не применять для мытья алюминия. Не смешивать с кислотами и средствами, их содержащими.</b> Не допускать хранения под открытым солнцем.</UL><p><span class="addt">||/img/pic/clean/small/TL05.jpg|/img/pic/clean/big/TL05.jpg
#0|Обезжиривающее средство Тор-Локомотив, кан. 5 л     |361|TL05  |1290,00|1290,00|1290,00|
#1|Обезжиривающее средство низкопенное Тор-ХС          |361|HS05  | 765,00| 740,00| 725,00||norow ltd one|Моющее средство техническое низкопенное| Тор-ХС, канистра 5&nbsp;л <span class=art>арт. HS05</span>|Обезжиривающее средство для удаления комплексных загрязнений (органические загрязнения, жиры, отработанные масла, нефтяные фракции, сажа, копоть, и т.п.). Предназначено для автоматической и ручной мойки щелочестойких поверхностей с применением барботажных ванн, струйных моек, поломоечных машин различных типов.</span></p><UL><LI>Обладает эффективными обезжиривающими и очищающими свойствами. Эффективно работает в воде любой жесткости.<LI>Не повреждает поверхность обрабатываемых изделий при правильном применении.<LI>Рабочий интервал температур  от +5°С до +85°С.<LI>Рабочая концентрация выбирается в зависимости от степени загрязнения, структуры поверхности и температуры обработки. <b>Рекомендуемая степень разбавления от 1:10 до 1:100.</b><LI><b>Не применять для мытья алюминия. Не смешивать с кислотами и средствами, их содержащими.</b></UL><p><span class="addt">||/img/pic/clean/small/HS05.jpg|/img/pic/clean/big/HS05.jpg
#0|Обезжиривающее средство низкопенное Тор-ХС, 5 л     |361|HS05  | 698,00| 698,00| 698,00|
#1|Чистящий гель для сантехники                        |436|ST10  |  68,90|  67,00|  65,00||norow ltd one|| "Зося"|</span></p><UL><LI>Применяется в помещениях, в том числе жилых, а также для тщательной чистки отдельных предметов.<LI>Удаляет все виды загрязнений. Дезинфицирует поверхность. Обладает отбеливающим эффектом. Предотвращает появление пятен, ржавчины и грязи.<LI>Абсолютно не повреждает поверхность, не оставляя на ней никаких разводов и царапин после применения.<LI>Заметно сокращает время уборки, благодаря хорошо пенящейся текстуре.<LI>Экономно расходуется благодаря гелеобразной формуле.</UL><p><span class="addt">||/img/pic/clean/small/ST10.jpg|/img/pic/clean/big/ST10.jpg
#0|Чистящий гель для сантехники, ПЭТ-бутыль 5 л        |436|ST50  | 245,00| 245,00| 245,00||
# 378,cat378|Водосгон
#1|Водосгон 22 см                                      |378|55221 |139,00|134,00|131,00||norow || STELS <span class="art">арт. 55221</span>|</span><span class="for">Для удаления воды с ровных поверхностей</span></p><UL><LI>Не оставляет разводов и царапин.<LI>Удобная эргономичная ручка.<LI>Рабочая поверхность из мягкой резины.<LI>Изготовлен из высокопрочного износостойкого материала.</UL><p><span class="addt">||/img/pic/clean/small/55221.jpg|/img/pic/clean/big/55221.jpg
#0|Водосгон 22 см STELS                                |378|55221 |139,00|134,00|131,00||

# ==========================================
#1|Жидкое мыло                                         |366|LIQ-02| 129,00| 122,00| 116,00||norow|Жидкое мыло| "ЖЕМЧУЖИНА" с ароматом жасмина (стандарт), бутыль 5&nbsp;л <span class=art>арт. LIQ-02</span>|</span></p><UL><LI>Мягко и бережно очищает кожу.<LI>Подходит для любого типа кожи, включая чувствительную.<LI>Мыло имеет нейтральный уровень рН, смягчает жесткую воду, не сушит кожу.<LI>Предназначено для ежедневного применения.<LI>Экономично в использовании.</UL><p><span class="addt">||/img/pic/clean/small/MYLO-JYDKOE-JEMCHUG.jpg|/img/pic/clean/big/MYLO-JYDKOE-JEMCHUG.jpg
#0|Жидкое мыло "Жемчужина" с ароматом жасмина, 5 л     |366|LIQ-02| 129,00| 122,00| 116,00|
#1|Жидкое крем-мыло                                    |366|LIQ-01| 990,00| 920,00| 880,00||norow|Жидкое крем-мыло| Шелк-бальзам "Зеленый чай" с экстрактом зеленого чая и витамином А, канистра 5&nbsp;л <span class=art>арт. LIQ-01</span>|Имеет густую нежную консистенцию, предназначено для мытья рук и тела. Бережно очищает кожу от различных загрязнений, устраняет запахи. Смягчает и увлажняет кожу рук, защищает ее от раздражения, а также от неблагоприятных воздействий внешней среды.</span></p><UL><LI>Хорошо и бережно очищает кожу.<LI>Содержит масло абрикосовых косточек, растительные экстракты и протеины шелка.<LI>Обладает кремообразной консистенцией и приятным запахом.<LI>Оказывает восстанавливающее воздействие на поврежденные участки кожи и придает ей мягкость и шелковистость.<LI>Экономично в использовании.</UL><p><span class="addt">||/img/pic/clean/small/LIQ-01.jpg|/img/pic/clean/big/LIQ-01.jpg
#0|Жидкое крем-мыло Шелк-бальзам "Зеленый чай", 5 л    |366|LIQ-01| 990,00| 920,00| 880,00|
#1|Мыло хозяйственное неупакованное 250 г              |365|H65T  |  16,80|  16,20|  15,85||norow|Мыло хозяйственное неупакованное, 250 г,| пр-во Нижегородский масло-жировой комбинат|</span></p><UL><LI>Изготовлено в соответствии с ГОСТ.<LI>Производится только из натурального жирового сырья.<LI>Хорошо мылится в воде любой жесткости. Полностью смывается водой.</UL><p><span class="addt">||/img/pic/clean/small/MYLO-HOZ.jpg|/img/pic/clean/big/MYLO-HOZ.jpg
#0|Мыло хозяйственное неупакованное 65%, 250 г         |365|H65T  |  16,80|  16,20|  15,85|
#0|Мыло хозяйственное неупакованное 72%, 250 г         |365|H72S  |  18,95|  18,50|  18,20|
#1|Мыло хозяйственное упакованное 200 г                |365|H72U  |  23,95|  22,95|  21,95||norow|Мыло хозяйственное упакованное, 72%, 200 г,| пр-во Нижегородский масло-жировой комбинат <span class=art>арт. HPM250</span>|</span></p><UL><LI>Изготовлено в соответствии с ГОСТ.<LI>Производится только из натурального жирового сырья.<LI>Хорошо мылится в воде любой жесткости. Полностью смывается водой.</UL><p><span class="addt">||/img/pic/clean/small/soap_H72U.png|/img/pic/clean/big/soap_H72U.png
#0|Мыло хозяйственное упакованное 72%, 200 г           |365|H72U  |  23,95|  22,95|  21,95|
#1|Мыло «Банное», 250 г                                |365|MB1   |  37,00|  35,00|  33,00||norow|Мыло «Банное»,| пр-во Нижегородский масло-жировой комбинат|</span></p><UL><LI>Аромат березовых листьев, тимьяна, ландыша, мускуса и сладкого апельсина.<LI>Изготовлено в соответствии с ГОСТ.<LI>Производится только из натурального жирового сырья.</UL><p><span class="addt">||/img/pic/clean/small/MYLO-BANNOE.jpg|/img/pic/clean/big/MYLO-BANNOE.jpg
#0|Мыло «Банное» без упаковки, 100 г                   |365|MB2   |  16,95|  16,20|  15,70|
#0|Мыло «Банное» в упаковке, 200 г                     |365|MB1   |  37,00|  35,00|  33,00|
#1|Средство для мытья стекол и зеркал              |362|SP75  | 209,00| 202,00| 198,00|   |norow |Средство для мытья стекол и зеркал| Спектр, флакон 0.75 л с распылителем <span class=art>арт. SP75</span>|Предназначено для мытья стекол автомобилей; оконных стекол и зеркал в помещениях любого профиля, в том числе в быту и на предприятиях торговли, общественного питания, пищевой и перерабатывающей промышленности, на транспорте, объектах ЖКХ и в лечебно-профилактических организациях любого профиля.</span></p><UL><LI>Средство обладает хорошими моющими свойствами.<LI>Идеально смачивает поверхность. Быстро сохнет и не оставляет разводов.<LI>Средство биоразлагаемо, не содержит фосфатов, агрессивных токсичных веществ и ароматизаторов.<LI>рН нейтральный (6,5&nbsp;&plusmn;&nbsp;1,5).</UL><p><span class="addt">||/img/pic/clean/small/SPECTR-ART-SP75.jpg|/img/pic/clean/big/SPECTR-ART-SP75.jpg
#0|Средство для мытья стекол и зеркал              |362|SP75  | 209,00| 202,00| 198,00|   |
#1|Чистящий гель для сантехники                    |436|ST10  |  68,90|  67,00|  65,00|   |norow || "Зося"|</span></p><UL><LI>Применяется в помещениях, в том числе жилых, а также для тщательной чистки отдельных предметов.<LI>Удаляет все виды загрязнений. Дезинфицирует поверхность. Обладает отбеливающим эффектом. Предотвращает появление пятен, ржавчины и грязи.<LI>Абсолютно не повреждает поверхность, не оставляя на ней никаких разводов и царапин после применения.<LI>Заметно сокращает время уборки, благодаря хорошо пенящейся текстуре.<LI>Экономно расходуется благодаря гелеобразной формуле.</UL><p><span class="addt">||/img/pic/clean/small/ST10.jpg|/img/pic/clean/big/ST10.jpg
#0|Чистящий гель для сантехники, флакон 1 л        |436|ST10  |  68,90|  67,00|  65,00|   |
#0|Чистящий гель для сантехники, ПЭТ-бутыль 5 л    |436|ST50  | 298,00| 288,00| 282,00|   |
#1|Моющее средство универсальное высокоэффективное |361|      | 365,00| 335,00| 325,00|   |norow|| Смарт-Профи для профессиональной уборки|Средство для регулярной и генеральной уборки загрязненных поверхностей (металл, стекло, керамика, пластик, линолеум, мрамор и т.п.) вручную способом протирания, погружения и замачивания.</span></p><UL><LI>Средство обладает высоким пенообразованием и отличными моющими свойствами, имеет глубокую проникающая способность.<LI>Легко смывается с поверхностей, не оставляет разводов.<LI>Используется для всех видов покрытий.<LI>Эффективно работает в воде любой жесткости.<LI>Состав: неионогенные ПАВ, эмульгаторы и комплексообразователи.</UL><p><span class="addt">||/img/pic/clean/small/SM01.png|/img/pic/clean/big/SM01.png
#0|Моющее средство Смарт-Профи, бутыль   1 л       |361|SM01  | 375,00| 360,00| 350,00|
#0|Моющее средство Смарт-Профи, канистра 5 л       |361|SM05  |1790,00|1750,00|1720,00|   |
#1|Моющее средство универсальное                   |361|ACT   | 198,00| 192,00| 188,00|   |norow || "Актив", 1 л <span class=art>арт. ACT  </span>|Профессиональное многофункциональное моющее средство «Актив» предназначено для обработки различных поверхностей, мытья посуды и стирки белья ручным способом.</span></p><UL><LI>Обладает хорошим пенообразованием и моющими свойствами. Эффективно работает в воде любой жесткости.<LI>Легко смывается с поверхности посуды.<LI><b>Очень экономично в использовании.</b><LI>Не содержит красителей. Не раздражает кожу рук даже при длительном использовании. Биоразлагаемо, не содержит фосфатов, растворителей и агрессивных токсичных веществ.<LI><b>Безопасно для человека, обрабатываемых объектов и окружающей среды. Подходит для использования на предприятиях и учреждениях любого профиля, в том числе детских, и в быту.</b><LI>Состав: анионные и неионогенные ПАВ, эмульгаторы и комплексообразователи, консервант.</UL><p><span class="addt">||/img/pic/clean/small/ACT.png|/img/pic/clean/big/ACT.png
#0|Моющее средство универсальное "Актив", 1 л      |361|ACT   | 198,00| 192,00| 188,00|
#1|Моющее средство универсальное                   |361|ACT.S | 198,00| 192,00| 188,00|   |norow || "Спец-Актив", 1 л <span class=art>арт. ACT.S</span>|</span></p><UL><LI>Предназначено для удаления комплексных органических загрязнений (масложировых, белковых, почвенных, сажи, копоти) с поверхностей из различных материалов: нержавеющей стали, деревянных и окрашенных поверхностей, стекла, пластика, керамики, гранита.<LI>Применяется для пенной мойки пищевого оборудования, посуды, тары, емкостей, разделочных столов, торгового оборудования, транспортных средств, холодильников, стен, полов, окон, лестниц, фасадов домов.<LI>Эффективное удаление сложных белковых, жиромасляных и других загрязнений.<LI>Хорошее пенообразование и моющие свойства. Эффективно работает в воде любой жесткости.<LI><b>Безопасно для человека, обрабатываемых поверхностей и окружающей среды.</b><LI>Область применения: гостиницы, бизнес-центры, вокзалы, аэропорты; предприятия торговли, общественного питания и пищевой промышленности, лечебно-профилактические учреждения; транспорт, объекты жилищно-коммунального хозяйства, животноводческие фермы и птицефабрики.<LI>Состав: неионогенные ПАВ, щелочь, щелочные соли, эмульгатор, ингибитор коррозии, комплексообразователь.</UL><p><span class="addt">||/img/pic/clean/small/ACT_S.png|/img/pic/clean/big/ACT_S.png
#0|Моющее средство универсальное "Спец-Актив", 1 л |361|ACT.S | 198,00| 192,00| 188,00|   ||| "Спец-Актив", 1 л <span class=art>арт. ACT.S</span>|</span></p><UL><LI>Предназначено для удаления комплексных органических загрязнений (масложировых, белковых, почвенных, сажи, копоти) с поверхностей из различных материалов: нержавеющей стали, деревянных и окрашенных поверхностей, стекла, пластика, керамики, гранита.<LI>Применяется для пенной мойки пищевого оборудования, посуды, тары, емкостей, разделочных столов, торгового оборудования, транспортных средств, холодильников, стен, полов, окон, лестниц, фасадов домов.<LI>Эффективное удаление сложных белковых, жиромасляных и других загрязнений.<LI>Хорошее пенообразование и моющие свойства. Эффективно работает в воде любой жесткости.<LI><b>Безопасно для человека, обрабатываемых поверхностей и окружающей среды.</b><LI>Область применения: гостиницы, бизнес-центры, вокзалы, аэропорты; предприятия торговли, общественного питания и пищевой промышленности, лечебно-профилактические учреждения; транспорт, объекты жилищно-коммунального хозяйства, животноводческие фермы и птицефабрики.<LI>Состав: неионогенные ПАВ, щелочь, щелочные соли, эмульгатор, ингибитор коррозии, комплексообразователь.</UL><p><span class="addt">||/img/pic/clean/small/ACT_S.png|/img/pic/clean/big/ACT_S.png
#1|Моющее средство техническое         APD             |361|      | 138,00| 134,00| 131,00|   |norow |Моющее средство техническое| АПД (APD)|</span><span class="for">Концентрированное универсальное, нейтральное (рН 7,0-8,0) пенное моющее средство для удаления промышленных и бытовых загрязнений</span></p><UL><LI>Удаляет загрязнения с различных твёрдых поверхностей, включая лакокрасочные и водоэмульсионные покрытия, полимерные материалы, резину, оштукатуренные поверхности, кирпичную кладку, ракушечник.<LI>Применяется для мытья полов, кухонной мебели, кафеля, раковин, металлических, стеклянных и пластиковых поверхностей.<LI>Не оставляет разводов.<LI>Рекомендуется для ручной и автоматической технологии мойки (пеногенаратор, пенокомплект).</UL><p><span class="addt">||/img/pic/clean/small/APD.jpg|/img/pic/clean/big/APD.jpg
#0|Концентрир. универсальное моющее средство APD, 1 л  |361|APD.01| 138,00| 134,00| 131,00|   |
#0|Концентрир. универсальное моющее средство APD, 5 л  |361|APD.50| 525,00| 505,00| 496,00|   |
#1|Моющее средство техническое ARCTIS D-55             |361|AR50  | 698,00| 680,00| 670,00|   |norow |Моющее средство техническое| ARCTIS D-55, канистра 5&nbsp;л <span class=art>арт. AR50</span>|Интенсивное средство для чистки и обезжиривания любых щелочностойких поверхностей.</span></p><UL><LI>Легко удаляет стойкие жировые и масляные загрязнения.<LI>Подходит для очистки масляных поддонов и охлаждающих змеевиков.<LI>Средство низкопенное, поэтому его можно использовать со всеми моечными системами.<LI>На 100% пожаробезопасно! Не горит и не поддерживает горение. Не содержит хлорированных растворителей или растворителей на основе нефтепродуктов.<LI>Очищает от масел, жиров, застарелой грязи любую поверхность в производственном помещении, включая механизмы, оборудование, полы и стены.<LI>Разбавлять в соотношении от 1:1 до 1:5 при сильном загрязнении и до 1:15 при регулярной уборке.<LI>Состав: неионогенные и анионные поверхностно-активные вещества (ПАВ), хлорид натрия, консервант, лимонная кислота, отдушка «зелёная пихта».</UL><p><span class="addt">||/img/pic/clean/small/ARCTIS_D-55.jpg|/img/pic/clean/big/ARCTIS_D-55.jpg

# 364,cat364|Мыло
#1|Жидкое мыло ЭКОНОМ / ПЭТ                        |364|LIQ-03| 129,00| 125,00| 119,00||norow|Жидкое мыло| "МОРСКАЯ СВЕЖЕСТЬ", бутыль 5&nbsp;л <span class=art>арт. LIQ-03</span>|||/img/pic/clean/small/LIQ-03_2.jpg|/img/pic/clean/big/jpg
#0|Жидкое мыло "Морская свежесть"                  |364|LIQ-03| 129,00| 125,00| 119,00|
#1|Жидкое мыло                                     |364|LIQ-02| 129,00| 122,00| 116,00||norow|Жидкое мыло| "ЖЕМЧУЖИНА" с ароматом жасмина (стандарт), бутыль 5&nbsp;л <span class=art>арт. LIQ-02</span>|</span></p><UL><LI>Мягко и бережно очищает кожу.<LI>Подходит для любого типа кожи, включая чувствительную.<LI>Мыло имеет нейтральный уровень рН, смягчает жесткую воду, не сушит кожу.<LI>Предназначено для ежедневного применения.<LI>Экономично в использовании.</UL><p><span class="addt">||/img/pic/clean/small/MYLO-JYDKOE-JEMCHUG.jpg|/img/pic/clean/big/MYLO-JYDKOE-JEMCHUG.jpg
#0|Жидкое мыло "Жемчужина" с ароматом жасмина, 5 л |364|LIQ-02| 129,00| 122,00| 116,00|
#1|Жидкое крем-мыло                                |364|LIQ-01| 990,00| 920,00| 880,00||norow|Жидкое крем-мыло| Шелк-бальзам "Зеленый чай" с экстрактом зеленого чая и витамином А, канистра 5&nbsp;л <span class=art>арт. LIQ-01</span>|Имеет густую нежную консистенцию, предназначено для мытья рук и тела. Бережно очищает кожу от различных загрязнений, устраняет запахи. Смягчает и увлажняет кожу рук, защищает ее от раздражения, а также от неблагоприятных воздействий внешней среды.</span></p><UL><LI>Хорошо и бережно очищает кожу.<LI>Содержит масло абрикосовых косточек, растительные экстракты и протеины шелка.<LI>Обладает кремообразной консистенцией и приятным запахом.<LI>Оказывает восстанавливающее воздействие на поврежденные участки кожи и придает ей мягкость и шелковистость.<LI>Экономично в использовании.</UL><p><span class="addt">||/img/pic/clean/small/LIQ-01.jpg|/img/pic/clean/big/LIQ-01.jpg
#0|Жидкое крем-мыло Шелк-бальзам "Зеленый чай", 5 л|364|LIQ-01| 990,00| 920,00| 880,00|
#1|Мыло хозяйственное неупакованное 250 г          |364|H65T  |  16,80|  16,20|  15,85||norow|Мыло хозяйственное неупакованное, 250 г,| пр-во Нижегородский масло-жировой комбинат|</span></p><UL><LI>Изготовлено в соответствии с ГОСТ.<LI>Производится только из натурального жирового сырья.<LI>Хорошо мылится в воде любой жесткости. Полностью смывается водой.</UL><p><span class="addt">||/img/pic/clean/small/MYLO-HOZ.jpg|/img/pic/clean/big/MYLO-HOZ.jpg
#0|Мыло хозяйственное неупакованное 65%, 250 г     |364|H65T  |  16,80|  16,20|  15,85|
#0|Мыло хозяйственное неупакованное 72%, 250 г     |364|H72S  |  18,95|  18,50|  18,20|
#1|Мыло хозяйственное упакованное 200 г            |364|H72U  |  23,95|  22,95|  21,95||norow|Мыло хозяйственное упакованное, 72%, 200 г,| пр-во Нижегородский масло-жировой комбинат <span class=art>арт. HPM250</span>|</span></p><UL><LI>Изготовлено в соответствии с ГОСТ.<LI>Производится только из натурального жирового сырья.<LI>Хорошо мылится в воде любой жесткости. Полностью смывается водой.</UL><p><span class="addt">||/img/pic/clean/small/soap_H72U.png|/img/pic/clean/big/soap_H72U.png
#0|Мыло хозяйственное упакованное 72%, 200 г       |364|H72U  |  23,95|  22,95|  21,95|
#1|Мыло «Банное», 250 г                            |364|MB1   |  37,00|  35,00|  33,00||norow|Мыло «Банное»,| пр-во Нижегородский масло-жировой комбинат|</span></p><UL><LI>Аромат березовых листьев, тимьяна, ландыша, мускуса и сладкого апельсина.<LI>Изготовлено в соответствии с ГОСТ.<LI>Производится только из натурального жирового сырья.</UL><p><span class="addt">||/img/pic/clean/small/MYLO-BANNOE.jpg|/img/pic/clean/big/MYLO-BANNOE.jpg
#0|Мыло «Банное» без упаковки, 100 г               |364|MB2   |  16,95|  16,20|  15,70|
#0|Мыло «Банное» в упаковке, 200 г                 |364|MB1   |  37,00|  35,00|  33,00|

# 208,cat208 -># 375,cat375|Мешки строительные и пакеты для мусора
#1|Мешки для мусора полипропиленовые                      |208|BG5595  |  9,55|  9,25|  9,18|375|norow|||<br>Цена за 1 шт.||/img/pic/strhoz/small/garbagen.jpg|/img/pic/strhoz/big/garbagen.jpg
#1|Мешок для мусора полипропиленовый зеленый              |208|BG5595  |  8,25|  8,05|  7,69|375|norow|| 55&#8239;x&#8239;95&#8239;см, 50&#8239;кг <span class=art>арт. BG5595</span>|<br>Цена за 1 шт.||/img/pic/strhoz/small/meshok_stroitelny.jpg|/img/pic/strhoz/big/meshok_stroitelny.jpg
 1|Мешки для мусора полипропиленовые                      |208|BG5595  |  9,98|  9,98|  9,98|375|norow|||<br>Цена за 1 шт.||/img/pic/strhoz/small/meshok_stroitelny.jpg|/img/pic/strhoz/big/meshok_stroitelny.jpg
 0|Мешок для мусора полипропиленовый зеленый 55 x 95 см   |208|BG5595  |  9,98|  9,98|  9,98|375
 0|Мешок для мусора полипропил. белый усиленный 50 x 90 см|208|BG59W   | 19,98| 19,98| 19,98|375
 1|Пакеты для мусора ELFE серые 30 л  (упак. 30 шт.)      |208|92703   | 22,00| 21,00| 19,00|375||Пакеты для мусора| ELFE|<br><b>Цена за упаковку.</b>||/img/pic/strhoz/small/garbage-elfe.jpg|/img/pic/strhoz/big/jpg
 0|Пакеты для мусора ELFE серые 30 л  (упак. 50 шт.)      |208|92707   | 36,00| 33,00| 31,00|375
 0|Пакеты для мусора ELFE серые 60 л  (упак. 50 шт.)      |208|92712   | 77,00| 74,00| 69,00|375
#1|Мешки для мусора из полиэтилена высокого давления (ПВД)|208|        | 10,25|  9,98|  9,48|375|norow|| черные, особо прочные, 45 мкм|<br><b>Цена за упаковку 10 шт.</b>||/img/pic/strhoz/small/61-1-180.jpg|/img/pic/strhoz/big/61-1-180.jpg
#0|Мешки для мусора из ПВД, 180 литров, 45 мкм, уп. 10 шт.|208|61-1-180|159,00|155,00|152,00|375|
#0|Мешки для мусора из ПВД, 240 литров, 45 мкм, уп. 10 шт.|208|61-1-240|189,00|185,00|181,00|375|
#1|Пакеты для мусора с завязками 60 л (упак. 20 шт.)      |208|61-1-062| 69,98| 67,88| 65,98|375|norow|| синие|<br><b>Цена за упаковку 20 шт.</b>||/img/pic/strhoz/small/61-1-062.jpg|/img/pic/strhoz/big/61-1-062.jpg
#0|Пакеты для мусора с завязками 60 л (упак. 20 шт.)      |208|61-1-062| 69,98| 67,88| 65,98|375
#1|Мешки для мусора из полиэтилена высокого давления (ПВД)|208|        | 10,25|  9,98|  9,48|375|norow|| черные, 80 мкм|<br>Цена за 1 шт.||/img/pic/strhoz/small/garbage-pvd3.jpg|/img/pic/strhoz/big/jpg
