1|Уровень |212|34020|165|155||norow|Уровни алюминиевые| тип "Рельс" (скелетные)|2 глазка плюс один поворотный.||/img/pic/instr/small/URIVENJ RELS.jpg|/img/pic/instr/big/URIVENJ RELS.jpg
 1|Уровень алюминиевый усиленный МАГНИТ, &nbsp;&nbsp;600&nbsp;мм|301|34706|998|980|970||norow|Уровни алюминиевые| MATRIX фрезерованные усиленные МАГНИТ|2 глазка плюс один зеркальный: три измерительных глазка для проверки отклонений по горизонтали, вертикали и под углом 45 градусов. В верхней части имеется окошко с зеркальным отражателем, позволяющее без ошибок снимать показания во фронтальной и поперечной плоскостях. Точность измерений – 0,5 мм / м (0,029 &deg;).||/img/pic/instr/small/34706.jpg|/img/pic/instr/big/jpg
 0|Уровень алюминиевый усиленный МАГНИТ, 2000&nbsp;мм           |301|34720|998|980|970|

# 215|Правила "Трапеция"
 1|Правило "Трапеция" 1000&nbsp;мм|215|TR10         | 265| 245| 235|||Правила "Трапеция"|, алюминиевые, 2 ребра жесткости|||/img/pic/instr/small/PRAVILO TRAPEZIA.jpg|/img/pic/instr/big/PRAVILO TRAPEZIA.jpg
 0|Правило "Трапеция" 1500&nbsp;мм|215|TR15         | 385| 370| 360|
 0|Правило "Трапеция" 2000&nbsp;мм|215|TR20         | 495| 465| 450|
 0|Правило "Трапеция" 2500&nbsp;мм|215|TR25         | 595| 570| 555|
 0|Правило "Трапеция" 3000&nbsp;мм|215|TR30         | 670| 650| 630|

# 214|Правила с уровнем
 1|Правило с уровнем 1500&nbsp;мм|214|89635/16-2-150| 830| 800| 780|||Правила с уровнем|, алюминиевые, 2 глазка, 2 рукоятки|||/img/pic/instr/small/PRAVILO S UROVNEM.jpg|/img/pic/instr/big/PRAVILO S UROVNEM.jpg
 0|Правило с уровнем 2000&nbsp;мм|214|89637/16-2-200| 988| 950| 930|
 0|Правило с уровнем 2500&nbsp;мм|214|89639/16-2-250|1090|1050|1030|
