# 302|Буры по бетону для перфоратора SDS Plus DUO (RennBohr, Франция)
 1|Бур по бетону SDS+ Duo RennBohr &numsp;5 &#215; 160 мм|302|&numsp;5 &#215; 160|590611|19|235|341|norow|Буры по бетону для перфоратора SDS+| "Duo" (RennBohr, Франция)|</span></p><UL><LI>Сверло-бур по бетону и камню с хвостовиком SDS plus RennBohr "Duo" имеет напайку повышенной прочности и центрирующий наконечник для точного засверливания.<LI>Угол вершины, приближенный к 180°, усиливает эффект долбления.<LI>Канавка оптимальной глубины и формы с компрессионными и декомпрессионными участками способствуют быстрому выводу шлама.<LI>Усиленная основа предотвращает изгиб бура при попадании в арматуру и других боковых нагрузках.</UL><p><span class="addt">||/img/pic/drill/small/DUO1.JPG|/img/pic/drill/big/DUO2.jpg
 0|Сверло по металлу &numsp;1.0 мм полир. HSS, цил.хв. ( 10 шт )   |336|&numsp;1.0 мм полир. HSS, цил.хв. ( 10 шт )   |71510 |   8|  44,00|
 0|Сверло по металлу &numsp;2.0 мм быстрореж. сталь цил.хв.(10 шт) |336|&numsp;2.0 мм быстрореж. сталь цил.хв.(10 шт) |72220 |   2|  44,00|
 0|Сверло по металлу &numsp;2.0 мм полир. HSS, цил.хв. ( 10 шт )   |336|&numsp;2.0 мм полир. HSS, цил.хв. ( 10 шт )   |71520 |  52|  44,00|
 0|Сверло по металлу &numsp;2.1 мм полир. HSS, цил.хв. ( 10 шт )   |336|&numsp;2.1 мм полир. HSS, цил.хв. ( 10 шт )   |71521 |  20|  44,00|
 0|Сверло по металлу &numsp;2.3 мм полир. HSS, цил.хв. ( 10 шт )   |336|&numsp;2.3 мм полир. HSS, цил.хв. ( 10 шт )   |71523 |   8|  44,00|
 0|Сверло по металлу &numsp;2.5 мм быстрореж. сталь цил.хв.(10 шт) |336|&numsp;2.5 мм быстрореж. сталь цил.хв.(10 шт) |72225 |  26|  44,00|
 0|Сверло по металлу &numsp;2.9 мм полир. HSS, цил.хв. ( 10 шт )   |336|&numsp;2.9 мм полир. HSS, цил.хв. ( 10 шт )   |71529 |  73|  55,00|
 0|Сверло по металлу &numsp;3.1 мм полир. HSS, цил.хв. ( 10 шт )   |336|&numsp;3.1 мм полир. HSS, цил.хв. ( 10 шт )   |71531 |  23|  55,00|
 0|Сверло по металлу &numsp;3.2 мм быстрореж. сталь цил.хв.(10 шт) |336|&numsp;3.2 мм быстрореж. сталь цил.хв.(10 шт) |72232 |   1|  55,00|
 0|Сверло по металлу &numsp;3.2 мм полир. HSS, цил.хв. ( 10 шт )   |336|&numsp;3.2 мм полир. HSS, цил.хв. ( 10 шт )   |71532 | 101|  55,00|
