1|Ключ рожковый &nbsp;&nbsp;8х10 мм|81|KRK-0810|29,00|27.50||Ключи рожковые| оцинкованные, <abbr title="Хроматирование — химическое пассивирование электролитически оцинкованных деталей, заключающееся в кратковременном погружении их в раствор сильных окислителей, обычно — на основе солей хрома, откуда и название, с последующей промывкой водой. Вызывает образование плотной, прочной плёнки оксидов цинка на поверхности оцинкованной детали, что существенно улучшает стойкость её к коррозии. После хроматирования оцинкованная деталь приобретает светло-желтый цвет.">хроматированные</abbr>, пр-во г. Камышин|||/img/pic/keys/small/krk.jpg|/img/pic/keys/big/krk.jpg
0|Ключ разводной 375 мм, SPARTA|83|155405|295,00|288
0|Ключ разводной 450 мм, SPARTA|83|155455|485,00|444

1|Ключ разводной 150 мм, MATRIX|83|15501 |139,00|129||Ключи разводные| MATRIX|||/img/pic/keys/small/Kluch razvodnoy MATRIX.jpg|/img/pic/keys/big/Kluch razvodnoy MATRIX.jpg
0|Ключ разводной 200 мм, MATRIX|83|15503 |179,00|169
0|Ключ разводной 250 мм, MATRIX|83|15505 |255,00|245
0|Ключ разводной 300 мм, MATRIX|83|15507 |345,00|335
0|Ключ разводной 375 мм, MATRIX|83|15509 |665,00|649
0|Ключ разводной 450 мм, MATRIX|83|15511 |1245,0|1190

1|Ключ трубный рычажной GROSS № 1 — 1.0", тип L|84|15601|555,00|535||Ключи трубные рычажные| GROSS|Ключи трубные рычажные ЦЕЛЬНОКОВАНЫЕ фирмы <b>GROSS</b>, CrV.||/img/pic/keys/small/Kluch Trubny GROSS.jpg|/img/pic/keys/big/Kluch Trubny GROSS.jpg
0|Ключ трубный рычажной GROSS № 2 — 1.5", тип L|84|15603|765,00|745
0|Ключ трубный рычажной GROSS № 3 — 2.0", тип L|84|15605|995,00|975
0|Ключ трубный рычажной GROSS № 1 — 1.0", тип S|84|15611|565,00|555
1|Ключ трубный рычажной КТР-0|84|KTR0|235,00 |215||Ключи трубные рычажные КТР| стандарт|||/img/pic/keys/small/Kluch Trubny KTR STANDART.jpg|/img/pic/keys/big/Kluch Trubny KTR STANDART.jpg
0|Ключ трубный рычажной КТР-1|84|KTR1|245,00 |225
0|Ключ трубный рычажной КТР-2|84|KTR2|265,00 |255
0|Ключ трубный рычажной КТР-3|84|KTR3|455,00 |425
0|Ключ трубный рычажной КТР-4|84|KTR4|825,00 |805
0|Ключ трубный рычажной КТР-5|84|KTR5|1420,00|1380

1|Ключ трубный RemoColor тип L 2.0"|-84||490,00||Ключи трубные тип "L"| RemoColor professional tools|||/img/pic/keys/small/Kluch Trubny  L - RemoColor professional tools.jpg|/img/pic/keys/big/Kluch Trubny  L - RemoColor professional tools.jpg
0|Ключ трубный RemoColor тип L 3.0"|-84||-

1|Ключ накидной коленчатый 12х13 мм|82|KNK-1213|69|65,00||Ключи накидные коленчатые|,  пр-во г. Камышин|Изготавливаются из конструкционной хромованадиевой стали 40ХФА или ее аналогов. Покрытие цинковое, белое, толщина 15 мкм,  <abbr title="Хроматирование — химическое пассивирование электролитически оцинкованных деталей, заключающееся в кратковременном погружении их в раствор сильных окислителей, обычно — на основе солей хрома, откуда и название, с последующей промывкой водой. Вызывает образование плотной, прочной плёнки оксидов цинка на поверхности оцинкованной детали, что существенно улучшает стойкость её к коррозии. После хроматирования оцинкованная деталь приобретает светло-желтый цвет.">хроматированое</abbr>.||/img/pic/keys/small/kljuchinakidnye.jpg|/img/pic/keys/big/kljuchinakidnye
0|Ключ накидной коленчатый 13х17 мм|82|KNK-1317|79|75,00
0|Ключ накидной коленчатый 14х17 мм|82|KNK-1417|79|75,00
0|Ключ накидной коленчатый 17х19 мм|82|KNK-1719|95|89,00
0|Ключ накидной коленчатый 19х22 мм|82|KNK-1922|97|93,00
0|Ключ накидной коленчатый 27х30 мм|82|KNK-2730|195|188
0|Ключ накидной коленчатый 30х32 мм|82|KNK-3022|244|236
0|Ключ накидной коленчатый 32х36 мм|82|KNK-3236|755|739
0|Ключ накидной коленчатый 36х38 мм|82|KNK-3638|769|749
0|Ключ накидной коленчатый 36х41 мм|82|KNK-3641|769|749

1|Головка торцевая MATRIX Master 10 мм|269|13110| 36,00| 33,00||Головки торцевые| MATRIX Master 6-гранные, 1/2", CrV|Головки сменные торцевые изготовлены из хромванадиевой стали и обладают повышенной износостойкостью. Твердость материала рабочей части головки – 42 HRс, что соответствует требованиям ГОСТа. Головки имеют полированное хромоникелевое покрытие. Динамический 6-гранный профиль с увеличенной площадью контакта с деталью снижает деформацию граней крепежа при высоких нагрузках. Посадочное место для присоединительного квадрата 1/2 дюйма.||/img/pic/keys/small/gol_tor.jpg|/img/pic/keys/big/jpg
0|Головка торцевая MATRIX Master 11 мм|269|13111| 36,00| 33,00
0|Головка торцевая MATRIX Master 12 мм|269|13112| 39,00| 37,00
0|Головка торцевая MATRIX Master 13 мм|269|13113| 39,00| 37,00
0|Головка торцевая MATRIX Master 14 мм|269|13114| 39,00| 37,00
0|Головка торцевая MATRIX Master 15 мм|269|13115| 42,00| 39,00
0|Головка торцевая MATRIX Master 16 мм|269|13116| 42,00| 39,00
0|Головка торцевая MATRIX Master 17 мм|269|13117| 42,00| 39,00
0|Головка торцевая MATRIX Master 18 мм|269|13118| 49,00| 47,00
0|Головка торцевая MATRIX Master 19 мм|269|13119| 49,00| 47,00
0|Головка торцевая MATRIX Master 20 мм|269|13120| 56,00| 52,00
0|Головка торцевая MATRIX Master 21 мм|269|13121| 67,00| 64,00
0|Головка торцевая MATRIX Master 22 мм|269|13122| 69,00| 66,00
0|Головка торцевая MATRIX Master 23 мм|269|13123| 72,00| 69,00
0|Головка торцевая MATRIX Master 24 мм|269|13124| 72,00| 69,00
0|Головка торцевая MATRIX Master 27 мм|269|13127| 95,00| 89,00
0|Головка торцевая MATRIX Master 30 мм|269|13130|119,00|111,00
0|Головка торцевая MATRIX Master 32 мм|269|13132|119,00|111,00

1|Набор торцевых головок|262|13526|995,00|975||| Matrix Master, 1/2", 10 - 24 мм <span class=art>арт. 13526</span>|<UL><LI>Состоит из ключа-трещотки, удлинителя 125 мм и 10 головок с шестигранным зевом и посадочным местом для присоединительного квадрата 1/2":<br>10; 11; 12; 13; 14; 15; 17; 19; 22; 24 мм.<LI>Инструменты выполнены из высококачественной стали и имеют хромоникелевое покрытие.<LI>Поставляется в металлическом кейсе.</UL>||/img/pic/keys/small/13526.jpg|/img/pic/keys/big/jpg

1|Ключ-трещотка GROSS "Comfort" 1/4 "|265|14086|395,00|375||Ключи - трещотки| GROSS "Comfort" CrV с быстрым сбросом|<UL><LI>Изготовлены из хромванадиевой стали и покрыты полипропиленом.<LI>Трещоточный механизм с реверсом и 72 зубьями обеспечивает исключительную мягкость и плавность в работе.<LI>Имеет удобную запатентованную рукоятку эргономичной формы.</UL>||/img/pic/keys/small/14082.jpg|/img/pic/keys/big/jpg
0|Ключ-трещотка GROSS "Comfort" 3/8 "|265|14084|475,00|455
0|Ключ-трещотка GROSS "Comfort" 1/2 "|265|14082|595,00|565
1|УДЛИНИТЕЛЬ|265|13908|139,00|133||Удлинитель| STELS, 250 мм, 1/2 ", CrV <span class=art>арт. 13908</span>|<UL><LI>Изготовлен из хромованадиевой стали.<LI>Имеет матовое хромовое покрытие.<LI>Посадочное место и присоединительный квадрат 1/2 дюйма с шариковым фиксатором.</UL>||/img/pic/keys/small/13908.jpg|/img/pic/keys/big/jpg
