1|Отвес конусный 100 г, шнур 5&nbsp;м|108|84831|49.00|46||Отвесы конусные| MATRIX|<UL><LI>Груз изготовлен из стали и имеет оцинкованное покрытие.<LI>Длина шнура 5 м.</UL>||/img/pic/strhoz/small/Otves konus.jpg|/img/pic/strhoz/big/Otves konus.jpg
0|Отвес конусный 200 г, шнур 5&nbsp;м|108|84832|69.00|65
0|Отвес конусный 300 г, шнур 5&nbsp;м|108|84833|75.00|69
0|Отвес конусный 400 г, шнур 5&nbsp;м|108|84834|82.00|77

1|Мешок для мусора|208|BG5595|6,90|6,40|||, 55&nbsp;x&nbsp;95&nbsp;см, 50&nbsp;кг, полипропиленовый зеленый <span class=art>арт. BG5595</span>|Цена за 1 шт.||/img/pic/strhoz/small/garbage.jpg|/img/pic/strhoz/big/garbage.jpg
1|Мешок для мусора ПВД, 120 литров, 70&nbsp;x&nbsp;110&nbsp;см|208|V-01|4,90|4,70||Мешки для мусора| из полиэтилена высокого давления (ПВД), толщина пленки 40 мкм|Цена за 1 шт.||/img/pic/strhoz/small/garbage-pvd3.jpg|/img/pic/strhoz/big/jpg
0|Мешок для мусора ПВД, 180 литров, 90&nbsp;x&nbsp;110&nbsp;см|208|V-02|5,50|5,20
1|Пакет для мусора ELFE серый 30 л (упак. 30 шт.)|208|92703|14,90|14,40||Пакеты для мусора| ELFE|<br>Цена за упаковку.||/img/pic/strhoz/small/garbage-elfe.jpg|/img/pic/strhoz/big/jpg
0|Пакет для мусора ELFE серый 30 л (упак. 50 шт.)|208|92707|27|25
0|Пакет для мусора ELFE серый 60 л (упак. 50 шт.)|208|92712|58|52

1|Лента сигнальная|114||145.00|139.00||| красно-белая 75&nbsp;мм&nbsp;x&nbsp;250&nbsp;м|||/img/pic/strhoz/small/Signalnaja lenta.jpg|/img/pic/strhoz/big/Signalnaja lenta.jpg
1|Лента сигнальная|114||109.00|95.00||| красно-белая 50&nbsp;мм&nbsp;x&nbsp;200&nbsp;м|||/img/pic/strhoz/small/Signalnaja lenta.jpg|/img/pic/strhoz/big/Signalnaja lenta.jpg
