1|Изолента ХБ|177|19,00|17,00||| 90&nbsp;гр|||/img/pic/strhoz/small/Izolenta HB.jpg|/img/pic/strhoz/big/Izolenta HB.jpg

1|Ящик пластиковый 420 х 220 х 180 мм (17")|224|440,00|390,00||Ящики для инструмента пластиковые| STELS|<UL><LI>Изготовлены из полипропилена.<LI>Два встроенных органайзера с крышкой.<LI>Предназначены для хранения и транспортировки инструментов, расходных материалов и крепежных изделий.</UL>||/img/pic/strhoz/small/box STELS.jpg|/img/pic/strhoz/big/box STELS.jpg
0|Ящик пластиковый 500 х 260 х 260 мм (20")|224|640,00|590,00
0|Ящик пластиковый 590 х 300 х 300 мм (24")|224|690,00|650,00
1|Сумка для инструмента|224|390,00|350,00||| 14 карманов, 315 х 215 х 225 мм|||/img/pic/strhoz/small/SUMKA DLYA INSTR.jpg|/img/pic/strhoz/big/SUMKA DLYA INSTR.jpg
1|Сумка для инструмента|224|630,00|590,00||| 32 кармана, 460 х 280 х 305 мм, ремень|||/img/pic/strhoz/small/SUMKA BIG.jpg|/img/pic/strhoz/big/SUMKA BIG.jpg
1|Ящик металлический 284 х 160 х  78 мм|-224|390,00|330,00||Ящики для инструмента| металлические|Предназначены для хранения и транспортировки инструментов, расходных материалов и крепежных изделий.||/img/pic/strhoz/small/JAschik METALL.jpg|/img/pic/strhoz/big/JAschik METALL.jpg
0|Ящик металлический 410 х 154 х  95 мм|-224|490,00|440,00
0|Ящик металлический 484 х 154 х 165 мм|-224|680,00|620,00
