1| х  1000 мм|32||||subhead|Шпилька резьбовая оцинкованная| DIN 975|Цена за 1 шт.||/img/pic/metrkr/small/SHPILKA.jpg|/img/pic/metrkr/big/SHPILKA.jpg
0|Гайка ГОСТ 5915-70 М24|33            |0.0930 кг|107.00|97.00
1|Гайка DIN 6334 М&nbsp;&nbsp;6|33     |0.0081 кг|3.25  |3.25  ||Гайка соединительная оцинкованная| DIN 6334|Цена за 1 шт.||/img/pic/metrkr/small/Gajka perehodnaja.jpg|/img/pic/metrkr/big/Gajka perehodnaja.jpg
0|Гайка DIN 6334 М&nbsp;&nbsp;8|33     |0.0181 кг|4.25  |4.25
0|Гайка DIN 6334 М10    |33            |0.0402 кг|7.35  |7.35
0|Гайка DIN 6334 М12    |33            |0.0567 кг|12.25 |12.25
0|Гайка DIN 6334 М16    |33            |0.0951 кг|25.95 |25.95
0|Гайка DIN 6334 М20    |33            |-        |54.95 |54.95

1|Шайба плоская ГОСТ 11371-70 / DIN 125 С&nbsp;&nbsp;6|34     |0.0010 кг|110.00|99.00    ||Шайба плоская оцинкованная| ГОСТ 11371-70 / DIN 125|Цена за 1 кг||/img/pic/metrkr/small/Shajba obyknoven Zn.jpg|/img/pic/metrkr/big/Shajba obyknoven Zn.jpg
0|Шайба плоская ГОСТ 11371-70 / DIN 125 С&nbsp;&nbsp;8|34     |0.0018 кг|110.00|99.00
0|Шайба плоская ГОСТ 11371-70 / DIN 125 С10|34                |0.0035 кг|109.00|98.00
0|Шайба плоская ГОСТ 11371-70 / DIN 125 С12|34                |0.0061 кг|109.00|98.00
0|Шайба плоская ГОСТ 11371-70 / DIN 125 С14|34                |0.0084 кг|109.00|98.00
0|Шайба плоская ГОСТ 11371-70 / DIN 125 С16|34                |0.0111 кг|109.00|98.00
1|Шайба увеличеннная ГОСТ 6958-70 / DIN 9021 С&nbsp;&nbsp;6|34|0.0028 кг|110.00|99.00    ||Шайба увеличеннная оцинкованная| ГОСТ 6958-70 / DIN 9021|Цена за 1 кг||/img/pic/metrkr/small/SHAJBA UVELICHENAJA Zn.jpg|/img/pic/metrkr/big/SHAJBA UVELICHENAJA Zn.jpg
0|Шайба увеличеннная ГОСТ 6958-70 / DIN 9021 С&nbsp;&nbsp;8|34|0.0063 кг|109.00|98.00
0|Шайба увеличеннная ГОСТ 6958-70 / DIN 9021 С10|34           |0.0122 кг|109.00|98.00
0|Шайба увеличеннная ГОСТ 6958-70 / DIN 9021 С12|34           |0.0217 кг|109.00|98.00
0|Шайба увеличеннная ГОСТ 6958-70 / DIN 9021 С14|34           |0.0316 кг|109.00|98.00
0|Шайба увеличеннная ГОСТ 6958-70 / DIN 9021 С16|34           |0.0404 кг|108.00|97.00
0|Шайба увеличеннная ГОСТ 6958-70 / DIN 9021 С18|34           |0.0672 кг|108.00|97.00
0|Шайба увеличеннная ГОСТ 6958-70 / DIN 9021 С20|34           |0.0770 кг|108.00|97.00
0|Шайба увеличеннная ГОСТ 6958-70 / DIN 9021 С24|34           |0.1390 кг|108.00|97.00
1|Гровер ГОСТ 6402-70 / DIN 127 / DIN 7980 C&nbsp;&nbsp;6|34  |0.0009 кг|129.00|119.00  ||Шайба гровер оцинкованный| ГОСТ 6402-70 (DIN 127, DIN 7980)|Цена за 1 кг||/img/pic/metrkr/small/Shajba GROVER.jpg|/img/pic/metrkr/big/Shajba GROVER.jpg
0|Гровер ГОСТ 6402-70 / DIN 127 / DIN 7980 C&nbsp;&nbsp;8|34  |0.0016 кг|125.00|115.00
0|Гровер ГОСТ 6402-70 / DIN 127 / DIN 7980 C10|34             |0.0024 кг|118.00|108.00
0|Гровер ГОСТ 6402-70 / DIN 127 / DIN 7980 C12|34             |0.0037 кг|118.00|108.00
0|Гровер ГОСТ 6402-70 / DIN 127 / DIN 7980 C16|34             |0.0090 кг|118.00|108.00

1|М6                                         |35 |0.0045 кг |107.00|99.00   |subhead|Болт оцинкованный| шестигранная головка полная резьба DIN 933|Цена за 1 кг||/img/pic/metrkr/small/Bolt Zn Polnaja rezba.jpg|/img/pic/metrkr/big/Bolt Zn Polnaja rezba.jpg
0|Болт оцинкованный DIN 933 М&nbsp;&nbsp;6 х 12|35 |0.0045 кг |107.00|99.00
0|Болт оцинкованный DIN 933 М&nbsp;&nbsp;6 х 20|35 |0.0058 кг |107.00|99.00
0|Болт оцинкованный DIN 933 М&nbsp;&nbsp;6 х 25|35 |0.0067 кг |107.00|99.00
0|Болт оцинкованный DIN 933 М&nbsp;&nbsp;6 х 30|35 |0.0076 кг |107.00|99.00
0|Болт оцинкованный DIN 933 М&nbsp;&nbsp;6 х 40|35 |0.0093 кг |107.00|99.00
0|Болт оцинкованный DIN 933 М&nbsp;&nbsp;6 х 50|35 |0.0110 кг |107.00|99.00
0|М8                                         |35 |0.0123 кг |89.00 |89.00  |subhead
0|Болт оцинкованный DIN 933 М&nbsp;&nbsp;8 х 20|35 |0.0123 кг |104.00|96.00
0|Болт оцинкованный DIN 933 М&nbsp;&nbsp;8 х 25|35 |0.0139 кг |104.00|96.00
0|Болт оцинкованный DIN 933 М&nbsp;&nbsp;8 х 30|35 |0.0155 кг |104.00|96.00
0|Болт оцинкованный DIN 933 М&nbsp;&nbsp;8 х 40|35 |0.0187 кг |104.00|96.00
0|Болт оцинкованный DIN 933 М&nbsp;&nbsp;8 х 45|35 |0.0203 кг |104.00|96.00
0|Болт оцинкованный DIN 933 М&nbsp;&nbsp;8 х 50|35 |0.0218 кг |104.00|96.00
0|Болт оцинкованный DIN 933 М&nbsp;&nbsp;8 х 60|35 |0.0250 кг |104.00|96.00
0|Болт оцинкованный DIN 933 М&nbsp;&nbsp;8 х 70|35 |0.0282 кг |104.00|96.00
0|М10                             |35 |0.0212 кг |86.00 |86.00  |subhead
0|Болт оцинкованный DIN 933 М10 х 20|35 |0.0212 кг |103.00|95.00
0|Болт оцинкованный DIN 933 М10 х 25|35 |0.0237 кг |103.00|95.00
0|Болт оцинкованный DIN 933 М10 х 30|35 |0.0262 кг |103.00|95.00
0|Болт оцинкованный DIN 933 М10 х 35|35 |0.0287 кг |103.00|95.00
0|Болт оцинкованный DIN 933 М10 х 40|35 |0.0312 кг |103.00|95.00
0|Болт оцинкованный DIN 933 М10 х 45|35 |0.0337 кг |103.00|95.00
0|Болт оцинкованный DIN 933 М10 х 50|35 |0.0362 кг |103.00|95.00
0|Болт оцинкованный DIN 933 М10 х 60|35 |0.0413 кг |103.00|95.00
0|Болт оцинкованный DIN 933 М10 х 70|35 |0.0463 кг |103.00|95.00
0|Болт оцинкованный DIN 933 М10 х 80|35 |0.0513 кг |103.00|95.00
0|М12                             |35 |0.0212 кг |86.00 |86.00  |subhead
0|Болт оцинкованный DIN 933 М12 х 20|35 |0.0212 кг |102.00|94.00
0|Болт оцинкованный DIN 933 М12 х 25|35 |0.0237 кг |102.00|94.00
0|Болт оцинкованный DIN 933 М12 х 30|35 |0.0262 кг |102.00|94.00
0|Болт оцинкованный DIN 933 М12 х 35|35 |0.0287 кг |102.00|94.00
0|Болт оцинкованный DIN 933 М12 х 40|35 |0.0312 кг |102.00|94.00
0|Болт оцинкованный DIN 933 М12 х 45|35 |0.0337 кг |102.00|94.00
0|Болт оцинкованный DIN 933 М12 х 50|35 |0.0362 кг |102.00|94.00
0|Болт оцинкованный DIN 933 М12 х 60|35 |0.0413 кг |102.00|94.00
0|Болт оцинкованный DIN 933 М12 х 70|35 |0.0463 кг |102.00|94.00
0|Болт оцинкованный DIN 933 М12 х 80|35 |0.0513 кг |102.00|94.00
0|М14                             |35 |0.0579 кг |86.00 |86.00  |subhead
0|Болт оцинкованный DIN 933 М14 х 30|35 |0.0579 кг |102.00|94.00
0|Болт оцинкованный DIN 933 М14 х 40|35 |0.0679 кг |102.00|94.00
0|Болт оцинкованный DIN 933 М14 х 50|35 |0.0729 кг |102.00|94.00
0|Болт оцинкованный DIN 933 М14 х 60|35 |0.0878 кг |102.00|94.00
0|Болт оцинкованный DIN 933 М14 х 70|35 |0.0979 кг |102.00|94.00
0|Болт оцинкованный DIN 933 М14 х 80|35 |0.1170 кг |102.00|94.00
0|М16                             |35 |0.0769 кг |82.00 |82.00  |subhead
0|Болт оцинкованный DIN 933 М16 х 30|35 |0.0769 кг |99.00 |89.00
0|Болт оцинкованный DIN 933 М16 х 40|35 |0.0902 кг |99.00 |89.00
0|Болт оцинкованный DIN 933 М16 х 45|35 |0.0971 кг |99.00 |89.00
0|Болт оцинкованный DIN 933 М16 х 50|35 |0.1030 кг |99.00 |89.00
0|Болт оцинкованный DIN 933 М16 х 60|35 |0.1170 кг |99.00 |89.00
0|Болт оцинкованный DIN 933 М16 х 70|35 |0.1300 кг |99.00 |89.00
0|Болт оцинкованный DIN 933 М16 х 80|35 |0.1440 кг |99.00 |89.00
0|Болт оцинкованный DIN 933 М16 х 90|35 |0.1570 кг |99.00 |89.00
0|М20                             |35 |0.1550 кг |86.00 |86.00  |subhead
0|Болт оцинкованный DIN 933 М20 х 40|35 |0.1550 кг |110.00|95.00
0|Болт оцинкованный DIN 933 М20 х 50|35 |0.1760 кг |110.00|95.00
0|Болт оцинкованный DIN 933 М20 х 60|35 |0.1960 кг |110.00|95.00
0|Болт оцинкованный DIN 933 М20 х 80|35 |0.2380 кг |110.00|95.00
0|Болт оцинкованный DIN 933 М20 х 90|35 |0.2580 кг |110.00|95.00
0|Болт оцинкованный DIN 933 М20 х 100|35|0.2790 кг |110.00|95.00
0|Болт оцинкованный DIN 933 М20 х 120|35|0.3200 кг |110.00|95.00
