## 62+71+14+18+45 диам. + длины + 3ц
# 548|Болт оцинкованный DIN 933, шестигранная головка, полная резьба
 1|М6 |548||М6 |||||norow mult9|Болт оцинкованный| DIN 933, шестигранная головка, полная резьба|<abbr title="Предел прочности на растяжение: 500 МПа;&#xa;Относительный предел текучести: 0.8;&#xa;Предельная нагрузка = 500 МПа x 0.8 = 400 МПа.">Класс прочности 5.8</abbr>.<br><br><b>Цена за 1 кг.</b>||/img/pic/metrkr/small/Bolt Zn Polnaja rezba.jpg|/img/pic/metrkr/big/Bolt Zn Polnaja rezba.jpg
 0|М6 |548||М6 |||||subhead
 0|Болт 20&times; 70 DIN 933, оцинкованный, полная резьба|548||20&times; 70|154,85|146,53|138,35
 0|Болт 20&times; 75 DIN 933, оцинкованный, полная резьба|548||20&times; 75|154,85|146,53|138,35
 0|Болт 20&times; 80 DIN 933, оцинкованный, полная резьба|548||20&times; 80|154,85|146,53|138,35
 0|Болт 20&times; 85 DIN 933, оцинкованный, полная резьба|548||20&times; 85|154,85|146,53|138,35
 0|Болт 20&times; 90 DIN 933, оцинкованный, полная резьба|548||20&times; 90|154,85|146,53|138,35
 0|Болт 20&times;100 DIN 933, оцинкованный, полная резьба|548||20&times;100|154,85|146,53|138,35
 0|Болт 20&times;110 DIN 933, оцинкованный, полная резьба|548||20&times;110|154,85|146,53|138,35
 0|Болт 20&times;120 DIN 933, оцинкованный, полная резьба|548||20&times;120|154,85|146,53|138,35
 0|Болт 20&times;140 DIN 933, оцинкованный, полная резьба|548||20&times;140|154,85|146,53|138,35
 0|Болт 20&times;150 DIN 933, оцинкованный, полная резьба|548||20&times;150|154,85|146,53|138,35
 0|Болт 20&times;160 DIN 933, оцинкованный, полная резьба|548||20&times;160|154,85|146,53|138,35
 0|Болт 20&times;200 DIN 933, оцинкованный, полная резьба|548||20&times;200|154,85|146,53|138,35
 1|М22|548||М22|||||mult9 next subhead
 0|Болт 22&times;100 DIN 933, оцинкованный, полная резьба|548||22&times;100|154,85|146,53|138,35
 0|Болт 22&times;110 DIN 933, оцинкованный, полная резьба|548||22&times;110|154,85|146,53|138,35
 0|М24|548||М24|||||           subhead
 0|Болт 24&times; 70 DIN 933, оцинкованный, полная резьба|548||24&times; 70|154,85|146,53|138,35
 0|Болт 24&times; 80 DIN 933, оцинкованный, полная резьба|548||24&times; 80|154,85|146,53|138,35
 0|Болт 24&times; 90 DIN 933, оцинкованный, полная резьба|548||24&times; 90|154,85|146,53|138,35
 0|Болт 24&times;100 DIN 933, оцинкованный, полная резьба|548||24&times;100|154,85|146,53|138,35
 0|Болт 24&times;120 DIN 933, оцинкованный, полная резьба|548||24&times;120|154,85|146,53|138,35
 0|Болт 24&times;130 DIN 933, оцинкованный, полная резьба|548||24&times;130|154,85|146,53|138,35
