# 22,cat22|Пистолет монтажный, Патроны к монтажному пистолету
 1|Уголок крепежный усиленный,            2 мм, &numsp;50 х &numsp;50 х &numsp;35 мм|462|KUU.5535| 7,50| 7,20| 6,90||norow|Уголки крепежные перфорированные| усиленные|</span></p><UL><LI>Изготовлены из стальной пластины толщиной 2 мм.<LI>Конструкция уголка усилена ребром жёсткости.<LI>Используются для создания деревянных и т.п. конструкций ответственного назначения.</UL>||/img/pic/krep/small/KUU.jpg|/img/pic/krep/big/KUU.jpg
 0|Уголок крепежный усиленный,            2 мм, &numsp;50 х &numsp;50 х &numsp;35 мм|462|KUU.5535| 7,50| 7,20| 6,90||
 0|Уголок крепежный усиленный,            2 мм, &numsp;70 х &numsp;70 х &numsp;55 мм|462|KUU.7755|13,90|13,30|12,90||
 0|Уголок крепежный усиленный,            2 мм, &numsp;90 х &numsp;90 х &numsp;65 мм|462|KUU.9965|17,90|17,20|16,70||
 0|Уголок крепежный усиленный,            2 мм,       105 х       105 х &numsp;90 мм|462|KUU.1191|32,80|31,00|29,80||
 0|Уголок крепежный усиленный,            2 мм,       105 х       105 х &numsp;95 мм|462|KUU.1190|32,80|31,00|29,80||
 1|Уголок крепежный анкерный,             2 мм, &numsp;40 х &numsp;80 х &numsp;60 мм|462|KUL.4086|17,50|16,80|15,90||norow|Уголки крепежные перфорированные| анкерные|</span></p><UL><LI>Изготовлены из стальной пластины толщиной 2 мм.<LI>Применяются для крепления деревянных элементов к бетонному основанию под углом 90&deg;.<LI>Используются при монтаже деревянных и т.п. конструкций.</UL>||/img/pic/krep/small/KUL.jpg|/img/pic/krep/big/KUL.jpg
 0|Уголок крепежный анкерный,             2 мм, &numsp;40 х &numsp;80 х &numsp;60 мм|462|KUL.4086|17,50|16,80|15,90||
 0|Уголок крепежный анкерный,             2 мм, &numsp;40 х       120 х       100 мм|462|KUL.4121|33,40|32,20|30,90||
 0|Уголок крепежный анкерный,             2 мм, &numsp;40 х       160 х &numsp;40 мм|462|KUL.4164|19,60|18,60|17,40||blkt2
 0|Уголок крепежный анкерный,             2 мм, &numsp;40 х       160 х &numsp;60 мм|462|KUL.4166|26,90|25,90|24,60||
 0|Уголок крепежный анкерный,             2 мм, &numsp;40 х       160 х       100 мм|462|KUL.4161|39,00|37,60|36,20||

# 325,cat325|Биты с прямым шлицем
 1|Биты NOX 1/4&Prime;     SL 5.5 х 1.0 x 25 мм       уп. 25 шт.|325|556713 |177,00|177,00|177,00||norow ltd|Биты| NOX / GERT|Биты с прямым шлицем NOX имеют высокую прочность и крутящий момент благодаря специальному составу стали и методу закалки. <br><br><b>Цена за упаковку.</b>||/img/pic/krep/small/Fl.jpg|/img/pic/krep/big/Fl-box.jpg
 0|Биты GERT 1/4&Prime;    SL 5.5 х 1.0 x 25 мм       уп. 10 шт.|325|275-10 |199,00|199,00|199,00
 0|Биты NOX намагниченные 1/4&Prime; SL 6.5х1.2x25 мм уп. 25 шт.|325|556713 |177,00|177,00|177,00
 1|Биты INTENSA 1/4&Prime; SL 1.0 x 5.5 х 25 мм С 6.3 уп. 25 шт.|325|554202 |244,00|244,00|244,00||norow ltd|Биты с прямым шлицем| INTENSA|Биты с прямым шлицем INTENSA имеют высокую прочность и крутящий момент благодаря специальному составу стали и методу закалки.<br><br><b>Цена за упаковку.</b>||/img/pic/krep/small/Fl.jpg|/img/pic/krep/big/Fl-box.jpg
 0|Бита COMPASS SL 0.5 x 25 мм, 1 шт.                           |325|CSL.525| 19,00| 19,00| 19,00||blue
 0|Биты INTENSA 1/4&Prime; SL 0.6 x 3.5 х 25 мм С 6.3 уп. 25 шт.|325|554202 |244,00|244,00|244,00
