# 20|ƒюбели с шурупом дл€ быстрого монтажа
0|ƒюбель распорный с шипами ("Єж")  8 х 40 мм, уп. &numsp;500 шт.|229|0.5|тыс. шт.|08040-0500| 260,00|246,00|236,00||blkt
0|ƒюбель распорный с шипами ("Єж")  8 х 40 мм, уп.       1000 шт.|229|  1|тыс. шт.|08040-1000| 260,00|246,00|236,00
0|ƒюбель распорный с шипами ("Єж")  8 х 60 мм, уп. &numsp;500 шт.|229|0.5|тыс. шт.|08060-0500| 490,00|476,00|464,00||blkt2
0|ƒюбель распорный с шипами ("Єж")  8 х 80 мм, уп. &numsp;500 шт.|229|0.5|тыс. шт.|08080-0500| 640,00|620,00|596,00||blkt2
0|ƒюбель распорный с шипами ("Єж") 10х100 мм,  уп.        250 шт.|229|.25|тыс. шт.|10100-0250| 920,00|880,00|840,00||blkt2

#1|ƒюбель с шурупом дл€ быстрого монтажа 6 х 40 мм|20|G06040-100 | 100|  69,30|  59|  54||norow|ƒюбель с шурупом дл€ быстрого монтажа| (ƒюбель-гвоздь)|</span></p></span></p><UL><LI>стальной шуруп с потайным бортиком<LI>пластмассова€ оболочка</UL><p><span class="addt"><b>÷ена за упаковку.</b>||/img/pic/krep/small/Dubel gv BYSTRY MONTAZ Potajnoy bortic.jpg|/img/pic/krep/big/Dubel gv BYSTRY MONTAZ Potajnoy bortic.jpg

#1|ƒюбель распорный с шипами (Єж) 6 х 25 мм|229|06025-1000|1000| 217,80|188,00|182,00||norow|ƒюбели распорные с шипами| (&laquo;Єж&raquo;)|</span></p></span></p><UL><LI>пластмассовый дюбель</UL><p><span class="addt">÷ена за 1000 шт.||/img/pic/krep/small/DUBEL EZH.jpg|/img/pic/krep/big/DUBEL EZH.jpg
#0|ƒюбель распорный с шипами (Єж) 6 х 30 мм|229|06030-1000|1000|129.00|129.00|129.00
