# 278,cat278|Провода и кабели
#1|Фонарь налобный светодиодный                       |227|NPT.H04 | -| -| -||norow|| NAVIGATOR NPT-H04, 7/3/1 LED + Мерцание <span class=art>арт. NPT.H04 </span>|</span></p><UL><LI>4 режима: 7/3/1 LED + Мерцание.<LI>Яркость до 35&hairsp;Лм, дальность до 20&hairsp;м.<LI>Питание: 3 батарейки AAA, время работы 18 - 36 часов.<LI>Ударопрочный пластиковый корпус с регулируемым креплением. <strong>Степень защиты IPx4</strong>.<LI>Имеется <a href="/img/pic/elka/big/npt-cert.pdf" target=_blank title="Документ PDF: Сертификат соответствия требованиям к электробезопасности и электромагнитной совместимости">Сертификат соответствия</a>.</UL><p><span class="addt">||/img/pic/elka/small/NPT-H04.png|/img/pic/elka/big/NPT-H04.jpg
#0|Фонарь налобный светодиодный NAVIGATOR NPT-H04     |227|NPT.H04 | -| -| -
#1|Фонарь для работы светодиодный                     |227|NPT.W01 | -| -| -||norow|| NAVIGATOR NPT-W01, 24 LED в плафоне + 1 яркий LED 1&hairsp;Вт в прожекторе <span class=art>арт. NPT.W01 </span>|</span></p><UL><LI>2 режима яркостью 110&hairsp;Лм (плафон) и 60&hairsp;Лм (прожектор на 30&hairsp;м).<LI>Питание: 3 батарейки AAA, время работы 9 / 14 часов.<LI>Ударопрочный пластиковый корпус с резиновым покрытием. <strong>Степень защиты IPx4</strong>.<LI>Встроенный магнит. Крюк для подвешивания.<LI>Имеется <a href="/img/pic/elka/big/npt-cert.pdf" target=_blank title="Документ PDF: Сертификат соответствия требованиям к электробезопасности и электромагнитной совместимости">Сертификат соответствия</a>.</UL><p><span class="addt">||/img/pic/elka/small/NPT-W01.png|/img/pic/elka/big/NPT-W01.jpg
#0|Фонарь для работы светодиодный NAVIGATOR NPT-W01   |227|NPT.W01 | -| -| -
#1|Фонарь профессиональный светодиодный аккумуляторный|227|NPT.SP06| -| -| -||norow|| NAVIGATOR NPT-SP06, 23 + 18 LED <span class=art>арт. NPT.SP06</span>|</span></p><UL><LI>4 режима работы: Прожектор 9 светодиодов; Прожектор 23 светодиода; Плафон 18 светодиодов; Красный аварийный сигнал.<LI>Яркость до 160&hairsp;Лм, дальность до 70&hairsp;м.<LI>Питание: Свинцово-кислотный (Lead acid) аккумулятор 4&hairsp;В, 2&hairsp;Ач, время работы до 15&hairsp;ч.<LI><b>В комплекте 2 зарядных устройства</b>: от сети 220&hairsp;В и от бортовой сети автомобиля 12&hairsp;В.<LI>Ударопрочный пластиковый корпус с ремнем для переноски, подставкой и поворотной ручкой. <strong>Степень защиты IPx4</strong>.<LI>Имеется <a href="/img/pic/elka/big/npt-cert.pdf" target=_blank title="Документ PDF: Сертификат соответствия требованиям к электробезопасности и электромагнитной совместимости">Сертификат соответствия</a>.</UL><p><span class="addt">||/img/pic/elka/small/NPT-SP06.png|/img/pic/elka/big/NPT-SP06.jpg
#0|Фонарь профессиональный св.диод. NAVIGATOR NPT-SP06|227|NPT.SP06| -| -| -
#1|Фонарь наголовный, 4 режима,  9 св.диодов NAVIGATOR|227|94916   | -| -| -|||Фонари наголовные светодиодные| NAVIGATOR|</span></p><UL><LI>Яркие светодиоды (LED) не требуют замены в течение всего срока службы (ресурс до 30 тысяч часов).<LI>Выполнен из пластика. Источник питания: 3 батарейки ААА (LR03).<LI>4 режима работы: 3 яркости + мерцание всех светодиодов.<LI>Дальность освещения — до 20 м.</UL><p><span class="addt">||/img/pic/elka/small/nav94917.jpg|/img/pic/elka/big/jpg
#0|Фонарь наголовный, 4 режима, 19 св.диодов NAVIGATOR|227|94917   | -| -| -||
#1|Фонари наголовные светодиодные                     |227|90562   | -| -| -||norow|| STERN|</span></p><UL><LI>3 / 4 режима яркости<LI>Яркие светодиоды (LED) не требуют замены в течение всего срока службы.<LI>Источник питания: 3 батарейки ААА (LR03) обеспечивают 50 часов непрерывной работы при максимальной яркости.<LI>Выполнен из пластика, кольца из силикона.</UL><p><span class="addt">||/img/pic/elka/small/FONAR NAGOLOVU STERN.jpg|/img/pic/elka/big/FONAR NAGOLOVU STERN.jpg
#1|Фонарь наголовный светодиодный                     |227|90562   | -| -| -||norow|| STERN, 3 режима яркости, 10 светодиодов <span class=art>арт. 90562</span>|</span></p><UL><LI>Яркие светодиоды (LED) не требуют замены в течение всего срока службы.<LI>Источник питания: 3 батарейки ААА (LR03) обеспечивают 50 часов непрерывной работы при максимальной яркости.<LI>Выполнен из пластика, кольца из силикона.</UL><p><span class="addt">||/img/pic/elka/small/FONAR NAGOLOVU STERN.jpg|/img/pic/elka/big/FONAR NAGOLOVU STERN.jpg
#0|Фонарь наголовный, 3 режима, 10 светодиодов STERN  |227|90562   | -| -| -|
#0|Фонарь наголовный, 4 режима, 14 светодиодов STERN  |227|90563   | -| -| -
#1|Фонарь многофункциональный светодиодный            |227|90513   | -| -| -||norow ltd one|| STERN, 9 ярких светодиодов, синий корпус с мягким покрытием "Soft-touch" <span class=art>арт. 90513</span>|</span></p><UL><LI>Компактный и лёгкий (вес 88 г).<LI>Ремешок.<LI>Питание: 3 батарейки AAA.</UL><p><span class="addt">||/img/pic/elka/small/90513.jpg|/img/pic/elka/big/90513.jpg
#0|Фонарь многофункциональный, 9 ярких светодиодов    |227|90513   | -| -| -|
#1|Фонарь светодиодный противоударный влагозащищённый |227|90520   | -| -| -||norow|| STERN <span class=art>арт. 90520</span>|</span></p><UL><LI>Один большой светодиод "SUPER LED" создает яркий и широкий луч.<LI>Поворотная на 90° верхняя световая часть фонаря позволяет применять его из разных положений.<LI>Водонепроницаемый корпус изготовлен из ударопрочного пластика, поэтому устойчив к падению с высоты 1,5 м.<LI>Оснащен специальным карабином для фиксации на поясном ремне.<LI>Питание: 2 батарейки AAA.</UL><p><span class="addt">||/img/pic/elka/small/90520.jpg|/img/pic/elka/big/90520.jpg
#0|Фонарь светодиодный противоударный влагозащищённый |227|90520   | -| -| -|
#1|Фонарь светодиодный поисковый                      |227|90530   | -| -| -||norow ltd one|| STERN, пластиковый корпус, 12 светодиодов LED, 4 батарейки LR20 <span class=art>арт. 90530</span>|</span></p><UL><LI>30 часов непрерывной работы при установке алкалиновых элементов питания.<LI>Кнопка выключателя укрыта колпачком из силиконовой резины, что предотвращает попадание влаги.<LI>Фонарь снабжен ремешком для фиксации на руке и подвешивания.</UL><p><span class="addt">||/img/pic/elka/small/90530.jpg|/img/pic/elka/big/90530.jpg
#0|Фонарь светодиодный поисковый                      |227|90530   | -| -| -|
#1|Фонарь светодиодный кемпинговый                    |227|90545   | -| -| -||norow ltd one|| STERN, 2 режима свечения, 3+4 Led, 3 батарейки АА <span class=art>арт. 90545 </span>|</span></p><UL><LI>Широкое световое пятно с фокусом по центру.<LI>Обрезиненное основание, позволяющее использовать фонарь как настольную лампу.<LI>Складывающаяся обрезиненная рукоятка.</UL><p><span class="addt">||/img/pic/elka/small/90545.jpg|/img/pic/elka/big/90545.jpg
#0|Фонарь светодиодный кемпинговый                    |227|90545   | -| -| -||
#1|Фонарь многофункциональный светодиодный кемпинговый|227|90531   | -| -| -||norow ltd one|| STERN <span class=art>арт. 90531</span>|</span></p><UL><LI>Изготовлен с использований новейших технологий LED (12 ярких светодиодов).<LI>3 батарейки R20.<LI>Имеет выдвижную переднюю часть, что позволяет использовать его как настольную лампу.<LI>Перекидной ремень обеспечивает переноску или подвешивание над поверхностью.<LI>Хорошая дальность и широкий спектр освещения.</UL><p><span class="addt">||/img/pic/elka/small/Fonarj STERN.jpg|/img/pic/elka/big/Fonarj STERN.jpg
#0|Фонарь многофункциональный светодиодный кемпинговый|227|90531   | -| -| -|
#1|Фонарь многофункциональный поисковый               |227|90532   | -| -| -||norow|| STERN <span class=art>арт. 90532</span>|Двухкомпонентный пластиковый корпус, регулируемая рукоятка. Яркие светодиоды позволяют использовать фонарь как настольную лампу. Может так же служить ярким прожектором. Кнопка выключателя поочередно включает режимы свечения светодиодов и галогенной лампы.</span></p><UL><LI>аккумулятор; 11Led + 1 галоген 25 W + 1 запасная<LI>наплечный ремень + рукоятка<LI>зарядное устройство от прикуривателя и сети 220 V</UL><p><span class="addt">||/img/pic/elka/small/90532.jpg|/img/pic/elka/big/90532.jpg
#0|Фонарь многофункциональный поисковый               |227|90532   | -| -| -|
#1|Фонарь многофункциональный поисковый               |227|90534   | -| -| -||norow ltd one|| STERN <span class=art>арт. 90534</span>|Двухкомпонентный пластиковый корпус, регулируемая рукоятка. Яркие светодиоды позволяют использовать фонарь как настольную лампу. Незаменим при поисково-спасательных и строительных работах. Четыре красных светодиода служат маяком. Может так же служить ярким прожектором.</span></p><UL><LI>аккумулятор; 24Led + 1 галоген 25 W + 1 запасная + 4 Red-Led-SoS<LI>наплечный ремень + вращающаяся пистолетная рукоятка<LI>зарядное устройство от прикуривателя и сети 220 V</UL><p><span class="addt">||/img/pic/elka/small/FONARJ POISKOVY .jpg|/img/pic/elka/big/FONARJ POISKOVY .jpg
#0|Фонарь многофункциональный поисковый               |227|90534   | -| -| -|
#1|Фонарь наголовный, 3 режима яркости, 10 светодиодов|227|90562   | -| -| -||Фонарь наголовный светодиодный| STERN|</span></p><UL><LI>Яркие светодиоды (LED) не требуют замены в течение всего срока службы.<LI>Источник питания: 3 батарейки ААА (LR03) обеспечивают 50 часов непрерывной работы при максимальной яркости.<LI>Выполнен из пластика, кольца из силикона.</UL><p><span class="addt">||/img/pic/elka/small/FONAR NAGOLOVU STERN.jpg|/img/pic/elka/big/FONAR NAGOLOVU STERN.jpg

# 190,cat190|Прожекторы
 1|Прожекторы светодиодные FL-LED|190|| | | ||norow|| Foton Lighting, металлический корпус, черный, <strong>IP65</strong>|</span><span class="for">Предназначены для декоративной и фасадной подсветки зданий, подсветки рекламных конструкций, памятников, колонн, деревьев, открытых пространств и объектов, спортивных сооружений, а также промышленных зон</span></p><UL><LI>Светодиодные прожекторы являются энергоэффективной заменой галогенных прожекторов, при малой мощности потребления обладают высокой светоотдачей.<LI>Подходят как для внутреннего, так и для наружного применения.<LI>Материалы изготовления и конструкция прожекторов Foton Lighting обеспечивают их высокую механическую прочность и полную защиту от пыли и влаги по классу IP65.<LI>Корпус выполнен из литого алюминия и имеет черный цвет.</UL><DL style="max-width: 38em"><DT>Питание:<DD>220-240 В, 50 Гц<DT>Пылевлагозащищенность:<DD><strong>IP65</strong> (полная защита от пыли и водяных струй)<DT>Температурный диапазон эксплуатации:<DD>от -20°С до +45°С<DT>Индекс цветопередачи RA:<DD>не менее 80<DT>Угол светового пучка:<DD>120°<DT>Средний срок службы:<DD>30 000 часов (30 лет при работе около 3-х ч/день)</DL><p><span class="addt">||/img/pic/elka/small/FL-LED_Black.jpg|/img/pic/elka/big/FL-LED_Black.jpg
 0|Прожектор светодиодный FL-LED, 4200 К, IP65,  70 Вт ( 5950 Лм)|190|702536-607935| 790,00| 698,00|-|
 0|Прожектор светодиодный FL-LED, 6400 К, IP65, 100 Вт ( 8500 Лм)|190|702540-607973|1090,00| 980,00|-|
 0|Прожектор светодиодный FL-LED, 6400 К, IP65, 150 Вт (12750 Лм)|190|702543-608000|1490,00|1420,00|-|
 0|Прожектор светодиодный FL-LED, 6400 К, IP65, 200 Вт (17000 Лм)|190|624677-609908|1980,00|1890,00|-|
#1|Прожекторы светодиодные                                       |190|        | 368| 355| 345||norow|| СДО, металлический корпус|</span><span class="for">Предназначены для декоративной и фасадной подсветки зданий, подсветки рекламных конструкций, памятников, колонн, деревьев, открытых пространств и объектов, спортивных сооружений, а также промышленных зон</span></p><UL><LI>Светодиодные прожекторы являются энергоэффективной заменой галогенных прожекторов, при малой мощности потребления обладают высокой светоотдачей.<LI>Подходят как для внутреннего, так и для наружного применения.<LI>Материалы изготовления и конструкция прожекторов СДО обеспечивают их высокую механическую прочность и полную защиту от пыли и влаги по классу IP65.<LI>Компактное исполнение без выносного драйвера.<LI>Ударопрочный корпус. Материал корпуса – алюминиевый сплав, обеспечивающий эффективный теплоотвод.</UL><DL style="max-width: 38em"><DT>Питание:<DD>180-240 В, 50 Гц<DT>Пылевлагозащищенность:<DD><strong>IP65</strong> (полная защита от пыли и водяных струй)<DT>Коэффициент мощности:<DD>не менее 0,9<DT>Цветовая температура:<DD>6500 К<DT>Индекс цветопередачи (Ra):<DD>70-79 (класс 2A)<DT>Угол светового пучка:<DD>120<DT>Угол светового излучения:<DD>Широкий световой пучок<DT>Светораспределение:<DD>Симметричное</DL><p><span class="addt">||/img/pic/elka/small/601-70-65-K02.jpg|/img/pic/elka/big/601-70-65-K02.jpg
#0|Прожектор светодиодный СДО 06-30, 6500 К, IP65, 30Вт (2400 Лм)|190|601-30-65-K02|      -|      -|      -|
#0|Прожектор светодиодный СДО 06-50, 6500 К, IP65, 50Вт (4000 Лм)|190|601-50-65-K02|      -|      -|      -|
#0|Прожектор светодиодный СДО 06-70, 6500 К, IP65, 70Вт (5600 Лм)|190|601-70-65-K02|      -|      -|      -|
#1|Прожекторы светодиодные                                       |190|        | 368| 355| 345||norow|| WFL, металлический корпус|</span><span class="for">Предназначены для внутреннего и наружного (при любой погоде) освещения фасадов зданий, внутренних дворов, гаражей, складских помещений, рекламных стендов и вывесок</span></p><UL><LI>Имеют повышенный ресурс и рассчитаны на <b>эксплуатацию в течение 15 лет</b> в сложных эксплуатационных условиях без обслуживания.<LI>Имеют высокую степень защиты (<b>IP65</b>) от негативного воздействия внешней среды: влаги, пыли и перепадов температур.<LI>Ресурс <b>50 000 часов</b> без существенной потери светотехнических параметров.<LI>Защита от перегрева, скачков напряжения и короткого замыкания.<LI>Компактный корпус ударопрочной конструкции (<b>IK08</b>) из стойкого к коррозии алюминиевого сплава.<LI>Высокая энергоэффективность: <b>90 лм/Вт</b>, цветовая температура <b>5700 К</b>, коэффициент цветопередачи <b>CRI не менее 70</b>.</UL><DL style="max-width: 38em"><DT>Питание:<DD>180-240 В, 50 Гц<DT>Пылевлагозащищенность:<DD><strong>IP65</strong> (полная защита от пыли и водяных струй)<DT>Диапазон рабочих температур:<DD>от -40 до +50 °С</DL><p><span class="addt">||/img/pic/elka/small/V030-WFL06.jpg|/img/pic/elka/big/V030-WFL06.jpg
#0|Прожектор светодиодный WFL,&numsp; 30Вт (2700 Лм), 5700К, IP65|190|V.030   | 598,00| 575,00| 560,00||
#0|Прожектор светодиодный WFL,&numsp; 50Вт (4500 Лм), 5700К, IP65|190|V.050   |1078,00|1045,00|1025,00||
#0|Прожектор светодиодный WFL,&numsp; 70Вт (6300 Лм), 5700К, IP65|190|V.070   |1290,00|1270,00|1250,00||
#0|Прожектор светодиодный WFL,       100Вт (9000 Лм), 5700К, IP65|190|V.100   |1790,00|1770,00|1750,00||
#1|Прожекторы светодиодные                                     |190|          | 368| 355| 345||norow|| IONICH, металлический корпус, черные|</span><span class="for">Предназначены для внутреннего и наружного освещения при любой погоде.</span></p><DL style="max-width: 38em"><DT>Питание:<DD>220-240 В, 50-60 Гц<DT>Цветовая температура / свет:<DD>6500К / дневной<DT>Пылевлагозащищенность:<DD><strong>IP65</strong> (полная защита от пыли и водяных струй)<DT>Диапазон рабочих температур:<DD>от -25 до +45 °С</DL><p><span class="addt">||/img/pic/elka/small/ULF-Q513.jpg|/img/pic/elka/big/ULF-Q513.jpg
#0|Прожектор светодиодный IONICH,&numsp; 30Вт (2600 Лм), 6500К|190|IO.306500.1| 650,00| 640,00| 625,00||
#0|Прожектор светодиодный IONICH,&numsp; 50Вт (4250 Лм), 6500К|190|IO.506500.1| 925,00| 905,00| 890,00||
#0|Прожектор светодиодный IONICH,&numsp; 70Вт (5900 Лм), 6500К|190|IO.706500.1|1425,00|1400,00|1390,00||
#0|Прожектор светодиодный IONICH,       100Вт (8100 Лм), 6500К|190|IO.006500.1|1790,00|1770,00|1750,00||
#1|Прожекторы галогенные                                       |190|N94601    | 698| 688| 677||norow ltd two|||Цвет: черный||/img/pic/elka/small/Prozector_ART_AE-1000.jpg|/img/pic/elka/big/Prozector_ART_AE-1000.jpg
#0|Прожектор галогенный NN с лампой  500 Вт                    |190|050.NN    | 453,72| 442,32| 429,78||
#0|Прожектор галогенный NN с лампой 1000 Вт                    |190|100.NN    |1057,92|1043,10|1028,28||
#0|Прожектор галогенный БИ с лампой  150 Вт                    |190|B150      | 191,52| 186,96| 181,26||
#0|Прожектор галогенный NL с лампой 1500 Вт                    |190|NL-1500   |1696,32|1670,10|1635,90||
#1|Прожекторы светодиодные                                     |190|          | 368| 355| 345||norow|| Uniel /<span class="blue"> Volpe,</span> металлический корпус, серебристые /<span class="blue"> черные</span>|Предназначены для внутреннего и наружного освещения при любой погоде.</span></p><DL style="max-width: 38em"><DT>Питание:<DD>185-240 В, 50-60 Гц<DT>Материал плафонов:<DD>Стекло<DT>Пылевлагозащищенность:<DD><strong>IP65</strong> (полная защита от пыли и водяных струй)<DT>Диапазон рабочих температур:<DD>от -25 до +45 °С</DL><p><span class="addt">||/img/pic/elka/small/Uniels.jpg|/img/pic/elka/big/Unielb.jpg
#1|Прожектор светодиодный                                      |190|          | 368| 355| 345||norow|| Uniel, металлический корпус, серебристый <span class="art">арт. F15N.030</span>|</span><span class="for">Предназначен для внутреннего и наружного освещения при любой погоде.</span></p><DL style="max-width: 38em"><DT>Питание:<DD>185-240 В, 50-60 Гц<DT>Материал плафонов:<DD>Стекло<DT>Пылевлагозащищенность:<DD><strong>IP65</strong> (полная защита от пыли и водяных струй)<DT>Диапазон рабочих температур:<DD>от -25 до +45 °С</DL><p><span class="addt">||/img/pic/elka/small/Uniels.jpg|/img/pic/elka/big/Unielb.jpg
#0|Прожектор светодиодный ULF-F15/DW,  30Вт, дневной свет 6500К|190|F15N.030  | 988| 972| 966||
#0|Прожектор светодиодный ULF-F15/DW,  50Вт, дневной свет 6500К|190|F15D.050  | 988| 972| 966||
#1|Прожекторы светодиодные                                     |190|          | 368| 355| 345||norow|| ULF-Q511/WW, металлический корпус, черные|</span><span class="for">Предназначены для внутреннего и наружного освещения при любой погоде.</span></p><DL style="max-width: 38em"><DT>Питание:<DD>220-240 В, 50-60 Гц<DT>Цветовая температура / свет:<DD>3000К / теплый белый<DT>Пылевлагозащищенность:<DD><strong>IP65</strong> (полная защита от пыли и водяных струй)<DT>Диапазон рабочих температур:<DD>от -25 до +45 °С</DL><p><span class="addt">||/img/pic/elka/small/ULF-Q511.jpg|/img/pic/elka/big/ULF-Q511.jpg
#0|Прожектор светодиодный ULF-Q511,&numsp; 30Вт, 3000К, IP65   |190|Q511D.030 | 645| 635| 625||
#0|Прожектор светодиодный ULF-Q511,&numsp; 50Вт, 3000К, IP65   |190|Q511D.050 | 845| 828| 815||
#0|Прожектор светодиодный ULF-Q511,&numsp; 70Вт, 3000К, IP65   |190|Q511D.070 |1345|1325|1298||
#0|Прожектор светодиодный ULF-Q511,       100Вт, 3000К, IP65   |190|Q511D.100 |1998|1975|1955||
#1|Прожекторы светодиодные                                     |190|          | 368| 355| 345||norow|| ULF-Q513/DW, металлический корпус, черные|</span><span class="for">Предназначены для внутреннего и наружного освещения при любой погоде.</span></p><DL style="max-width: 38em"><DT>Питание:<DD>220-240 В, 50-60 Гц<DT>Цветовая температура / свет:<DD>6500К / дневной<DT>Пылевлагозащищенность:<DD><strong>IP65</strong> (полная защита от пыли и водяных струй)<DT>Диапазон рабочих температур:<DD>от -25 до +45 °С</DL><p><span class="addt">||/img/pic/elka/small/ULF-Q513.jpg|/img/pic/elka/big/ULF-Q513.jpg
#0|Прожектор светодиодный ULF-Q513,&numsp; 50Вт, 6500К, IP65|190|ULFQ513.050.D| 798| 782| 772||
#0|Прожектор светодиодный ULF-Q513,&numsp; 70Вт, 6500К, IP65|190|ULFQ513.070.D|1198|1177|1165||
#0|Прожектор светодиодный ULF-Q513,       100Вт, 6500К, IP65|190|ULFQ513.100.D|1498|1477|1459||
#1|Прожектор светодиодный                                      |190|ULF.Q508.1| 345| 345| 345||norow ltd one|| ULF-Q508, металлический корпус, черный|Предназначен для внутреннего и наружного освещения при любой погоде.</span></p><DL style="max-width: 38em"><DT>Питание:<DD>110-265 В, 50-60 Гц<DT>Свет:<DD>Дневной белый (цветовая температура 6500 К)<DT>Пылевлагозащищенность:<DD><strong>IP65</strong> (полная защита от пыли и водяных струй)<DT>Диапазон рабочих температур:<DD>от -25 до +45 °С<DT>Срок службы:<DD>30000 ч</DL><p><span class="addt">||/img/pic/elka/small/ULF_Q508.jpg|/img/pic/elka/big/ULF_Q508.jpg
#0|Прожектор светодиодный ULF-Q508, 10Вт, 600Лм, 116x90x45мм   |190|ULF.Q508.1| 345| 345| 345||
#0|Прожектор галогенный NAVIGATOR  500 Вт                      |190|N94603    | 698| 688| 677||
#0|Прожектор галогенный MATRIX 150 Вт                          |190|93205     | 210| 210| 210||
#0|Прожектор с плавным переключением мощности 250-500 Вт MATRIX|190|93214     |1260|1260|1260||
#0|Прожектор светодиодный ULF-F15/NW,  70Вт, белый свет 4000К  |190|F15N.070  |2595,00|2535,00|2495,00||
#0|Прожектор светодиодный ULF-F16/DW, 100Вт, белый свет 6500К  |190|F16D.100  |2595,00|2535,00|2495,00||
#0|Прожектор галогенный "NAVIGATOR"  500 Вт                    |190|N94603    | 345,50| 345,50| 345,50||
#0|Прожектор галогенный NL с лампой  500 Вт                    |190|NL-0500   | 345,50| 345,50| 345,50||
#0|Прожектор галогенный "NAVIGATOR" 1000 Вт                    |190|N94604    | 345,50| 345,50| 345,50||
#0|Прожектор галогенный NL с лампой 1000 Вт                    |190|NL-1000   | 345,50| 345,50| 345,50||
#1|Прожектор галогенный "NAVIGATOR"  150 Вт                 |190|N94601    | 309,75| 296,80| 286,20||norow callprice|Прожекторы галогенные||Цвет: черный||/img/pic/elka/small/Prozector_ART_AE-1000.jpg|/img/pic/elka/big/Prozector_ART_AE-1000.jpg
#0|Прожектор галогенный БИ с лампой  150 Вт                 |190|B150      | 309,75| 296,80| 286,20||
#0|Прожектор галогенный NL с лампой  500 Вт                 |190|NL-0500   | 522,90| 514,10| 498,20||
#0|Прожектор галогенный "NAVIGATOR" 1000 Вт                 |190|N94604    | 997,50| 975,20| 943,40||
#0|Прожектор галогенный NL с лампой 1000 Вт                 |190|NL-1000   | 997,50| 975,20| 943,40||
#0|Прожектор галогенный NL с лампой 1500 Вт                 |190|NL-1500   |1554,00|1505,20|1473,40||
#1|Прожекторы светодиодные                                  |190|ULF.Q508.1| 368| 355| 345||norow|| металлический корпус, черные|Предназначены для внутреннего и наружного освещения при любой погоде.</span></p><DL style="max-width: 38em"><DT>Питание:<DD>110-265 В, 50-60 Гц<DT>Свет:<DD>Дневной белый (цветовая температура 6500 К)<DT>Пылевлагозащищенность:<DD><strong>IP65</strong> (полная защита от пыли и водяных струй)<DT>Диапазон рабочих температур:<DD>от -25 до +45 °С<DT>Срок службы:<DD>30000 ч</DL><p><span class="addt">||/img/pic/elka/small/ULF_Q508.jpg|/img/pic/elka/big/ULF_Q508.jpg
#0|Прожектор светодиодный ULF-Q508, 10Вт, 600Лм, 116x90x45мм|190|ULF.Q508.1| 368| 355| 345||
#0|Прожектор светодиодный OFL-LED, 30Вт, 2100Лм, пласт.корп.|190|OFL.W.3   | 865| 845| 830||
#1|Прожекторы светодиодные                                  |190|ULF.Q507.3|1055|1020| 998||norow||ULF-Q507, металлический корпус, черные</span>|Предназначены для внутреннего и наружного освещения при любой погоде.</span></p><DL style="max-width: 38em"><DT>Питание:<DD>175-265 В (220В &plusmn; 20%), 50-60 Гц<DT>Свет:<DD>Дневной белый (цветовая температура 6500 К)<DT>Пылевлагозащищенность:<DD><strong>IP65</strong> (полная защита от пыли и водяных струй)<DT>Диапазон рабочих температур:<DD>от -25 до +45 °С<DT>Срок службы:<DD>30000 ч</DL><p><span class="addt">||/img/pic/elka/small/ULF_Q507.jpg|/img/pic/elka/big/ULF_Q507.jpg
#0|Прожектор светодиодный 30 Вт (2100 Лм), 180 x 180 x 40 мм|190|ULF.Q507.3|1055|1020| 998||
#0|Прожектор светодиодный 50 Вт (3500 Лм), 220 x 220 x 43 мм|190|ULF.Q507.5|1680|1645|1625||
#0|Прожектор светодиодный 70 Вт (4900 Лм), 280 x 270 x 59 мм|190|ULF.Q507.7|2390|2330|2280||
#1|Прожектор светодиодный                                   |190|ULF.Q508.1| 385| 375| 360||norow||ULF-Q508 черный <span class=art>арт. ULF.Q508</span>|Предназначен для внутреннего и наружного освещения при любой погоде.</span></p><DL><DT>Питание:<DD>110-265 В, 50-60 Гц<DT>Свет:<DD>Дневной белый (цветовая температура 6500 К)<DT>Пылевлагозащищенность:<DD><strong>IP65</strong> (полная защита от пыли и водяных струй)<DT>Диапазон рабочих температур:<DD>от -25 до +45 °С<DT>Материал корпуса:<DD>Негорючий пластик<DT>Срок службы:<DD>30000 ч</DL><p><span class="addt">||/img/pic/elka/small/ULF_Q508.jpg|/img/pic/elka/big/ULF_Q508.jpg
#0|Прожектор светодиодный 10 Вт  (600 Лм), 116 x  90 x 45 мм|190|ULF.Q508.1| 385| 375| 360||
#1|Прожектор галогенный "MATRIX" 150 Вт|190|93205|285|265|220||Прожекторы галогенные| "MATRIX"|</span></p><UL><LI>Устойчивый к атмосферным осадкам (уличный), герметичный водонепроницаемый корпус, термоустойчивое стекло, монтажная рама.<LI>галогенная лампа накаливания сохраняет равномерную мощность, обеспечивая долгую яркость освещения.<LI>Предназначен для освещения рабочих поверхностей и открытых пространств.</UL><DL><DT>Номинальная нагрузка в ассортиименте:<DD>150 / 500 Вт<DT>Частота сети электропитания:<DD>50 Гц<DT>Рабочее напряжение переменного тока:<DD>220 В</DL>||/img/pic/elka/small/Projector 500 W.jpg|/img/pic/elka/big/Projector 500 W.jpg
#0|Прожектор галогенный "MATRIX" 500 Вт|190|93210|345|325|295
#1|Прожектор с плавным переключением мощности|190|93214|1090|1020|990||| "MATRIX" <span class=art>арт. 93214</span>|</span></p><UL><LI>Мощности от 250 до 500 Вт<LI>Подставка, ручка</UL><p><span class="addt">||/img/pic/elka/small/PROJECTOR 250-500.jpg|/img/pic/elka/big/PROJECTOR 250-500.jpg
#1|Прожектор 2-режимный|190|93212|990|930|900||| "MATRIX" <span class=art>арт. 93212</span>|</span></p><UL><LI>Переключатель мощности 250 / 500 Вт<LI>Подставка, ручка</UL><p><span class="addt">||/img/pic/elka/small/PROJECTOR 250-500.jpg|/img/pic/elka/big/PROJECTOR 250-500.jpg
#1|Прожектор галогенный|190|N94611|835|815|790||| "NAVIGATOR" 500 Вт с датчиком движения NFL-SH1-500-R7s/BL черный <span class=art>арт. N94611</span>|||/img/pic/elka/small/Prozector_ART_N94611.jpg|/img/pic/elka/big/Prozector_ART_N94611.jpg

# 286,cat286|Светильники |Подрозетники
 1|Светильник переносной                |286|$.89-0-280|425|415|404||norow|Светильник переносной с выключателем|, керамический патрон Е27, 6А, шнур 2 x 0.5 мм, 10 м <span class=art>арт. $.89-0-280</span>|</span><span class="for">Для использования с электролампой мощностью до <b>60 Вт</b> (в комплект не входит)</span></p><UL><LI>Светильник оснащен рукояткой и крюком для подвешивания.<LI>Колба защищена проволочной сеткой.<LI>Класс защиты: II, степень защиты: IP20, климатическое исполнение: <b>УХЛ2</b>.<br>Для использования в условиях умеренного и холодного климата (при температуре <b>от –60 до +40 С&deg;</b>).<br>Разрешена эксплуатация в помещении или под навесом, где условия такие же, как на открытом воздухе, с защитой от струй воды.<br>Допускается обрызгивание, попадание пыли и снега.</UL><p><span class="addt">||/img/pic/elka/small/89-0-280.jpg|/img/pic/elka/big/89-0-280.jpg
 0|Светильник переносной, 2x0.5 мм, 10 м|286|$.89-0-280|425|415|404
